Sourcefile	20130612 104252 Tomas CO2+ethylene_faraday.qmp
Exporttime	12.6.2013 22:11:26

Start Time	12.6.2013 10:43:06,172
End Time  	12.6.2013 22:00:25,088

		14			26			32			40			44	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	
12.6.2013 10:46:49	223,595	2,001013e-011	12.6.2013 10:46:50	224,134	8,824607e-013	12.6.2013 10:46:50	224,672	1,733012e-010	12.6.2013 10:46:51	225,210	1,583393e-011	12.6.2013 10:46:51	225,749	7,820559e-012	
12.6.2013 10:46:52	226,285	2,011144e-011	12.6.2013 10:46:52	226,824	8,901669e-013	12.6.2013 10:46:53	227,362	1,733989e-010	12.6.2013 10:46:54	227,899	1,583854e-011	12.6.2013 10:46:54	228,438	7,809554e-012	
12.6.2013 10:46:55	228,976	2,009330e-011	12.6.2013 10:46:55	229,514	9,060142e-013	12.6.2013 10:46:56	230,052	1,731595e-010	12.6.2013 10:46:56	230,590	1,581879e-011	12.6.2013 10:46:57	231,128	7,802266e-012	
12.6.2013 10:46:57	231,665	2,017587e-011	12.6.2013 10:46:58	232,205	9,243666e-013	12.6.2013 10:46:58	232,743	1,724023e-010	12.6.2013 10:46:59	233,281	1,575574e-011	12.6.2013 10:46:59	233,818	7,783117e-012	
12.6.2013 10:47:00	234,355	2,004975e-011	12.6.2013 10:47:01	234,895	9,461825e-013	12.6.2013 10:47:01	235,431	1,726053e-010	12.6.2013 10:47:02	235,970	1,577209e-011	12.6.2013 10:47:02	236,508	7,770574e-012	
12.6.2013 10:47:03	237,047	2,013515e-011	12.6.2013 10:47:03	237,586	9,739179e-013	12.6.2013 10:47:04	238,123	1,725858e-010	12.6.2013 10:47:04	238,661	1,576849e-011	12.6.2013 10:47:05	239,199	7,838776e-012	
12.6.2013 10:47:05	239,736	1,972706e-011	12.6.2013 10:47:06	240,273	1,008805e-012	12.6.2013 10:47:06	240,810	1,719721e-010	12.6.2013 10:47:07	241,347	1,571478e-011	12.6.2013 10:47:08	241,885	7,742382e-012	
12.6.2013 10:47:08	242,424	2,015310e-011	12.6.2013 10:47:09	242,963	1,045863e-012	12.6.2013 10:47:09	243,502	1,714165e-010	12.6.2013 10:47:10	244,040	1,566143e-011	12.6.2013 10:47:10	244,580	7,719193e-012	
12.6.2013 10:47:11	245,116	2,005863e-011	12.6.2013 10:47:11	245,657	1,089797e-012	12.6.2013 10:47:12	246,192	1,709617e-010	12.6.2013 10:47:12	246,732	1,565941e-011	12.6.2013 10:47:13	247,268	7,704110e-012	
12.6.2013 10:47:13	247,806	2,016647e-011	12.6.2013 10:47:14	248,345	1,142154e-012	12.6.2013 10:47:15	248,881	1,711063e-010	12.6.2013 10:47:15	249,419	1,564384e-011	12.6.2013 10:47:16	249,960	7,679587e-012	
12.6.2013 10:47:16	250,500	2,025275e-011	12.6.2013 10:47:17	251,040	1,195413e-012	12.6.2013 10:47:17	251,580	1,704102e-010	12.6.2013 10:47:18	252,118	1,561092e-011	12.6.2013 10:47:18	252,659	7,664322e-012	
12.6.2013 10:47:19	253,199	2,023474e-011	12.6.2013 10:47:19	253,738	1,259973e-012	12.6.2013 10:47:20	254,275	1,705457e-010	12.6.2013 10:47:20	254,814	1,552563e-011	12.6.2013 10:47:21	255,351	7,633351e-012	
12.6.2013 10:47:22	255,890	2,013204e-011	12.6.2013 10:47:22	256,430	1,331202e-012	12.6.2013 10:47:23	256,969	1,690422e-010	12.6.2013 10:47:23	257,509	1,551353e-011	12.6.2013 10:47:24	258,046	7,611952e-012	
12.6.2013 10:47:24	258,584	2,024662e-011	12.6.2013 10:47:25	259,123	1,478522e-012	12.6.2013 10:47:25	259,661	1,692908e-010	12.6.2013 10:47:26	260,198	1,548905e-011	12.6.2013 10:47:26	260,736	7,583827e-012	
12.6.2013 10:47:27	261,273	2,029295e-011	12.6.2013 10:47:27	261,812	1,543658e-012	12.6.2013 10:47:28	262,351	1,682264e-010	12.6.2013 10:47:29	262,889	1,539061e-011	12.6.2013 10:47:29	263,427	7,556084e-012	
12.6.2013 10:47:30	263,965	2,019705e-011	12.6.2013 10:47:30	264,506	1,623599e-012	12.6.2013 10:47:31	265,044	1,682163e-010	12.6.2013 10:47:31	265,583	1,538755e-011	12.6.2013 10:47:32	266,120	7,537810e-012	
12.6.2013 10:47:32	266,659	2,031041e-011	12.6.2013 10:47:33	267,197	1,699435e-012	12.6.2013 10:47:33	267,736	1,678000e-010	12.6.2013 10:47:34	268,273	1,536164e-011	12.6.2013 10:47:34	268,813	7,517023e-012	
12.6.2013 10:47:35	269,352	2,030980e-011	12.6.2013 10:47:36	269,893	1,786595e-012	12.6.2013 10:47:36	270,432	1,672476e-010	12.6.2013 10:47:37	270,973	1,530314e-011	12.6.2013 10:47:37	271,511	7,482587e-012	
