Sourcefile	20130524 151844 Tomas CO2+ethylene_faraday.qmp													
Exporttime	24.5.2013 17:40:45													
														
Start Time	24.5.2013 15:18:55,606													
End Time  	24.5.2013 17:40:45,656													
														
		14			26			32			40			44
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]
24.5.2013 16:04:43	2748,214	1,512657E-012	24.5.2013 16:04:44	2748,755	9,492232E-013	24.5.2013 16:04:44	2749,296	4,384469E-012	24.5.2013 16:04:45	2749,835	8,205389E-013	24.5.2013 16:04:45	2750,374	1,307667E-012
24.5.2013 16:04:46	2750,913	1,513345E-012	24.5.2013 16:04:47	2751,455	9,516298E-013	24.5.2013 16:04:47	2751,995	4,385964E-012	24.5.2013 16:04:48	2752,533	8,218296E-013	24.5.2013 16:04:48	2753,073	1,310396E-012
24.5.2013 16:04:49	2753,612	1,515841E-012	24.5.2013 16:04:49	2754,154	9,512549E-013	24.5.2013 16:04:50	2754,692	4,386832E-012	24.5.2013 16:04:50	2755,231	8,205961E-013	24.5.2013 16:04:51	2755,769	1,308965E-012
24.5.2013 16:04:51	2756,308	1,512309E-012	24.5.2013 16:04:52	2756,847	9,567173E-013	24.5.2013 16:04:52	2757,39	4,382932E-012	24.5.2013 16:04:53	2757,929	8,203559E-013	24.5.2013 16:04:54	2758,469	1,306701E-012
24.5.2013 16:04:54	2759,009	1,513402E-012	24.5.2013 16:04:55	2759,548	9,518429E-013	24.5.2013 16:04:55	2760,089	4,381348E-012	24.5.2013 16:04:56	2760,626	8,215555E-013	24.5.2013 16:04:56	2761,168	1,307221E-012
24.5.2013 16:04:57	2761,707	1,510868E-012	24.5.2013 16:04:57	2762,248	9,504584E-013	24.5.2013 16:04:58	2762,787	4,379764E-012	24.5.2013 16:04:58	2763,327	8,189342E-013	24.5.2013 16:04:59	2763,866	1,31039E-012
24.5.2013 16:05:00	2764,406	1,50713E-012	24.5.2013 16:05:00	2764,946	9,524735E-013	24.5.2013 16:05:01	2765,485	4,380346E-012	24.5.2013 16:05:01	2766,026	8,185437E-013	24.5.2013 16:05:02	2766,563	1,301449E-012
24.5.2013 16:05:02	2767,103	1,511976E-012	24.5.2013 16:05:03	2767,643	9,548969E-013	24.5.2013 16:05:03	2768,184	4,380248E-012	24.5.2013 16:05:04	2768,722	8,214554E-013	24.5.2013 16:05:04	2769,263	1,304901E-012
24.5.2013 16:05:05	2769,801	1,518352E-012	24.5.2013 16:05:05	2770,342	9,428724E-013	24.5.2013 16:05:06	2770,881	4,629427E-012	24.5.2013 16:05:07	2771,422	8,2616E-013	24.5.2013 16:05:07	2771,963	1,328313E-012
24.5.2013 16:05:08	2772,501	1,509342E-012	24.5.2013 16:05:08	2773,043	9,529901E-013	24.5.2013 16:05:09	2773,583	4,417275E-012	24.5.2013 16:05:09	2774,122	8,209956E-013	24.5.2013 16:05:10	2774,661	1,310309E-012
24.5.2013 16:05:10	2775,202	1,508763E-012	24.5.2013 16:05:11	2775,742	9,488654E-013	24.5.2013 16:05:11	2776,281	4,399234E-012	24.5.2013 16:05:12	2776,821	8,231084E-013	24.5.2013 16:05:12	2777,36	1,311942E-012
24.5.2013 16:05:13	2777,899	1,511629E-012	24.5.2013 16:05:14	2778,439	9,518517E-013	24.5.2013 16:05:14	2778,98	4,39071E-012	24.5.2013 16:05:15	2779,518	8,215214E-013	24.5.2013 16:05:15	2780,058	1,309629E-012
24.5.2013 16:05:16	2780,596	1,509779E-012	24.5.2013 16:05:16	2781,138	9,525342E-013	24.5.2013 16:05:17	2781,678	4,390773E-012	24.5.2013 16:05:17	2782,219	8,199701E-013	24.5.2013 16:05:18	2782,757	1,308911E-012
24.5.2013 16:05:18	2783,298	1,513521E-012	24.5.2013 16:05:19	2783,839	9,532144E-013	24.5.2013 16:05:19	2784,379	4,380767E-012	24.5.2013 16:05:20	2784,918	8,215795E-013	24.5.2013 16:05:21	2785,456	1,30698E-012
24.5.2013 16:05:21	2785,996	1,5152E-012	24.5.2013 16:05:22	2786,536	9,504409E-013	24.5.2013 16:05:22	2787,076	4,381611E-012	24.5.2013 16:05:23	2787,615	8,23621E-013	24.5.2013 16:05:23	2788,155	1,30742E-012
24.5.2013 16:05:24	2788,693	1,513746E-012	24.5.2013 16:05:24	2789,235	9,559348E-013	24.5.2013 16:05:25	2789,773	4,378667E-012	24.5.2013 16:05:25	2790,312	8,188509E-013	24.5.2013 16:05:26	2790,853	1,305453E-012
24.5.2013 16:05:26	2791,392	1,509914E-012	24.5.2013 16:05:27	2791,932	9,515172E-013	24.5.2013 16:05:28	2792,47	4,378955E-012	24.5.2013 16:05:28	2793,009	8,213075E-013	24.5.2013 16:05:29	2793,549	1,30507E-012
24.5.2013 16:05:29	2794,089	1,508454E-012	24.5.2013 16:05:30	2794,629	9,538166E-013	24.5.2013 16:05:30	2795,17	4,375581E-012	24.5.2013 16:05:31	2795,708	8,224639E-013	24.5.2013 16:05:31	2796,249	1,306872E-012
24.5.2013 16:05:32	2796,789	1,512239E-012	24.5.2013 16:05:32	2797,329	9,514631E-013	24.5.2013 16:05:33	2797,869	4,378134E-012	24.5.2013 16:05:34	2798,408	8,158494E-013	24.5.2013 16:05:34	2798,95	1,302076E-012
24.5.2013 16:05:35	2799,489	1,511833E-012	24.5.2013 16:05:35	2800,03	9,539049E-013	24.5.2013 16:05:36	2800,569	4,380208E-012	24.5.2013 16:05:36	2801,109	8,196221E-013	24.5.2013 16:05:37	2801,649	1,302216E-012
24.5.2013 16:05:37	2802,188	1,508573E-012	24.5.2013 16:05:38	2802,729	9,528385E-013	24.5.2013 16:05:38	2803,27	4,377057E-012	24.5.2013 16:05:39	2803,809	8,220327E-013	24.5.2013 16:05:39	2804,348	1,301728E-012
24.5.2013 16:05:40	2804,889	1,51371E-012	24.5.2013 16:05:41	2805,427	9,508249E-013	24.5.2013 16:05:41	2805,967	4,372739E-012	24.5.2013 16:05:42	2806,505	8,160932E-013	24.5.2013 16:05:42	2807,045	1,296184E-012
24.5.2013 16:05:43	2807,582	1,514299E-012	24.5.2013 16:05:43	2808,123	9,51186E-013	24.5.2013 16:05:44	2808,661	4,373843E-012	24.5.2013 16:05:44	2809,203	8,20307E-013	24.5.2013 16:05:45	2809,742	1,298148E-012
24.5.2013 16:05:45	2810,281	1,513799E-012	24.5.2013 16:05:46	2810,821	9,531342E-013	24.5.2013 16:05:46	2811,359	4,374118E-012	24.5.2013 16:05:47	2811,9	8,18123E-013	24.5.2013 16:05:48	2812,439	1,301449E-012
24.5.2013 16:05:48	2812,98	1,511665E-012	24.5.2013 16:05:49	2813,52	9,53568E-013	24.5.2013 16:05:49	2814,059	4,372571E-012	24.5.2013 16:05:50	2814,598	8,210282E-013	24.5.2013 16:05:50	2815,139	1,29934E-012
24.5.2013 16:05:51	2815,676	1,514177E-012	24.5.2013 16:05:51	2816,216	9,511964E-013	24.5.2013 16:05:52	2816,757	4,373424E-012	24.5.2013 16:05:52	2817,296	8,179138E-013	24.5.2013 16:05:53	2817,837	1,300391E-012
24.5.2013 16:05:53	2818,376	1,513237E-012	24.5.2013 16:05:54	2818,917	9,543837E-013	24.5.2013 16:05:55	2819,456	4,370243E-012	24.5.2013 16:05:55	2819,996	8,184769E-013	24.5.2013 16:05:56	2820,535	1,296603E-012
24.5.2013 16:05:56	2821,075	1,512782E-012	24.5.2013 16:05:57	2821,615	9,540351E-013	24.5.2013 16:05:57	2822,154	4,375655E-012	24.5.2013 16:05:58	2822,695	8,19075E-013	24.5.2013 16:05:58	2823,234	1,295038E-012
24.5.2013 16:05:59	2823,774	1,513021E-012	24.5.2013 16:05:59	2824,315	9,500377E-013	24.5.2013 16:06:00	2824,855	4,371712E-012	24.5.2013 16:06:01	2825,395	8,219174E-013	24.5.2013 16:06:01	2825,937	1,295089E-012
24.5.2013 16:06:02	2826,475	1,510633E-012	24.5.2013 16:06:02	2827,016	9,548359E-013	24.5.2013 16:06:03	2827,555	4,36893E-012	24.5.2013 16:06:03	2828,096	8,210356E-013	24.5.2013 16:06:04	2828,633	1,294419E-012
24.5.2013 16:06:04	2829,172	1,512275E-012	24.5.2013 16:06:05	2829,712	9,562976E-013	24.5.2013 16:06:05	2830,251	4,367253E-012	24.5.2013 16:06:06	2830,792	8,206042E-013	24.5.2013 16:06:06	2831,33	1,294225E-012
24.5.2013 16:06:07	2831,87	1,512095E-012	24.5.2013 16:06:08	2832,41	9,550046E-013	24.5.2013 16:06:08	2832,95	4,369233E-012	24.5.2013 16:06:09	2833,489	8,233691E-013	24.5.2013 16:06:09	2834,028	1,292856E-012
24.5.2013 16:06:10	2834,567	1,510024E-012	24.5.2013 16:06:10	2835,109	9,456475E-013	24.5.2013 16:06:11	2835,674	5,51838E-012	24.5.2013 16:06:11	2836,216	8,284116E-013	24.5.2013 16:06:12	2836,756	1,321252E-012
24.5.2013 16:06:12	2837,294	1,507826E-012	24.5.2013 16:06:13	2837,835	9,575283E-013	24.5.2013 16:06:13	2838,374	4,40982E-012	24.5.2013 16:06:14	2838,913	8,21385E-013	24.5.2013 16:06:15	2839,451	1,306908E-012
24.5.2013 16:06:15	2839,992	1,509379E-012	24.5.2013 16:06:16	2840,531	9,519616E-013	24.5.2013 16:06:16	2841,071	4,386288E-012	24.5.2013 16:06:17	2841,61	8,194225E-013	24.5.2013 16:06:17	2842,15	1,303633E-012
24.5.2013 16:06:18	2842,689	1,509813E-012	24.5.2013 16:06:18	2843,228	9,518842E-013	24.5.2013 16:06:19	2843,767	4,378967E-012	24.5.2013 16:06:19	2844,308	8,182566E-013	24.5.2013 16:06:20	2844,848	1,295504E-012
24.5.2013 16:06:20	2845,387	1,512181E-012	24.5.2013 16:06:21	2845,928	9,539884E-013	24.5.2013 16:06:22	2846,468	4,373175E-012	24.5.2013 16:06:22	2847,008	8,175849E-013	24.5.2013 16:06:23	2847,546	1,301462E-012
24.5.2013 16:06:23	2848,087	1,51175E-012	24.5.2013 16:06:24	2848,627	9,560328E-013	24.5.2013 16:06:24	2849,166	4,367402E-012	24.5.2013 16:06:25	2849,704	8,250215E-013	24.5.2013 16:06:25	2850,243	1,294546E-012
24.5.2013 16:06:26	2850,783	1,510151E-012	24.5.2013 16:06:26	2851,322	9,584973E-013	24.5.2013 16:06:27	2851,863	4,368936E-012	24.5.2013 16:06:28	2852,401	8,219603E-013	24.5.2013 16:06:28	2852,944	1,296258E-012
24.5.2013 16:06:29	2853,481	1,511998E-012	24.5.2013 16:06:29	2854,023	9,546076E-013	24.5.2013 16:06:30	2854,562	4,367101E-012	24.5.2013 16:06:30	2855,101	8,204422E-013	24.5.2013 16:06:31	2855,64	1,294856E-012
24.5.2013 16:06:31	2856,179	1,513875E-012	24.5.2013 16:06:32	2856,72	9,556722E-013	24.5.2013 16:06:32	2857,259	4,362836E-012	24.5.2013 16:06:33	2857,8	8,213459E-013	24.5.2013 16:06:33	2858,339	1,295895E-012
24.5.2013 16:06:34	2858,879	1,510002E-012	24.5.2013 16:06:35	2859,419	9,5282E-013	24.5.2013 16:06:35	2859,959	4,366839E-012	24.5.2013 16:06:36	2860,498	8,177558E-013	24.5.2013 16:06:36	2861,038	1,294581E-012
24.5.2013 16:06:37	2861,576	1,508302E-012	24.5.2013 16:06:37	2862,116	9,533131E-013	24.5.2013 16:06:38	2862,656	4,364139E-012	24.5.2013 16:06:38	2863,196	8,208449E-013	24.5.2013 16:06:39	2863,736	1,293107E-012
24.5.2013 16:06:39	2864,275	1,512797E-012	24.5.2013 16:06:40	2864,817	9,541895E-013	24.5.2013 16:06:40	2865,355	4,364746E-012	24.5.2013 16:06:41	2865,895	8,175158E-013	24.5.2013 16:06:42	2866,434	1,286891E-012
24.5.2013 16:06:42	2866,975	1,513362E-012	24.5.2013 16:06:43	2867,516	9,534756E-013	24.5.2013 16:06:43	2868,055	4,367468E-012	24.5.2013 16:06:44	2868,594	8,219499E-013	24.5.2013 16:06:44	2869,135	1,290959E-012
24.5.2013 16:06:45	2869,676	1,512654E-012	24.5.2013 16:06:45	2870,215	9,559921E-013	24.5.2013 16:06:46	2870,755	4,36069E-012	24.5.2013 16:06:46	2871,293	8,19324E-013	24.5.2013 16:06:47	2871,832	1,289992E-012
24.5.2013 16:06:47	2872,372	1,513276E-012	24.5.2013 16:06:48	2872,913	9,534206E-013	24.5.2013 16:06:49	2873,452	4,359982E-012	24.5.2013 16:06:49	2873,991	8,226485E-013	24.5.2013 16:06:50	2874,53	1,289008E-012
24.5.2013 16:06:50	2875,071	1,51404E-012	24.5.2013 16:06:51	2875,612	9,534129E-013	24.5.2013 16:06:51	2876,152	4,358906E-012	24.5.2013 16:06:52	2876,693	8,182978E-013	24.5.2013 16:06:52	2877,232	1,288788E-012
24.5.2013 16:06:53	2877,772	1,510121E-012	24.5.2013 16:06:53	2878,311	9,537669E-013	24.5.2013 16:06:54	2878,851	4,364435E-012	24.5.2013 16:06:54	2879,389	8,200726E-013	24.5.2013 16:06:55	2879,928	1,28899E-012
24.5.2013 16:06:56	2880,466	1,515752E-012	24.5.2013 16:06:56	2881,007	9,552033E-013	24.5.2013 16:06:57	2881,547	4,360123E-012	24.5.2013 16:06:57	2882,088	8,206997E-013	24.5.2013 16:06:58	2882,63	1,289813E-012
24.5.2013 16:06:58	2883,168	1,510475E-012	24.5.2013 16:06:59	2883,708	9,504874E-013	24.5.2013 16:06:59	2884,247	4,36435E-012	24.5.2013 16:07:00	2884,788	8,213774E-013	24.5.2013 16:07:00	2885,327	1,286408E-012
24.5.2013 16:07:01	2885,867	1,515987E-012	24.5.2013 16:07:02	2886,406	9,549061E-013	24.5.2013 16:07:02	2886,947	4,362721E-012	24.5.2013 16:07:03	2887,486	8,214668E-013	24.5.2013 16:07:03	2888,025	1,289607E-012
24.5.2013 16:07:04	2888,564	1,512926E-012	24.5.2013 16:07:04	2889,105	9,59337E-013	24.5.2013 16:07:05	2889,646	4,362671E-012	24.5.2013 16:07:05	2890,183	8,212695E-013	24.5.2013 16:07:06	2890,722	1,290245E-012
24.5.2013 16:07:06	2891,26	1,513649E-012	24.5.2013 16:07:07	2891,802	9,586755E-013	24.5.2013 16:07:07	2892,34	4,35801E-012	24.5.2013 16:07:08	2892,881	8,21191E-013	24.5.2013 16:07:09	2893,419	1,28656E-012
24.5.2013 16:07:09	2893,958	1,513066E-012	24.5.2013 16:07:10	2894,5	9,566021E-013	24.5.2013 16:07:10	2895,039	4,358883E-012	24.5.2013 16:07:11	2895,581	8,226481E-013	24.5.2013 16:07:11	2896,121	1,284822E-012
24.5.2013 16:07:12	2896,662	1,514498E-012	24.5.2013 16:07:12	2897,202	9,55197E-013	24.5.2013 16:07:13	2897,742	4,35714E-012	24.5.2013 16:07:13	2898,28	8,229007E-013	24.5.2013 16:07:14	2898,818	1,289684E-012
24.5.2013 16:07:14	2899,357	1,513804E-012	24.5.2013 16:07:15	2899,899	9,550519E-013	24.5.2013 16:07:16	2900,438	4,361336E-012	24.5.2013 16:07:16	2900,98	1,452609E-012	24.5.2013 16:07:17	2901,521	1,35194E-012
24.5.2013 16:07:17	2902,06	1,503653E-012	24.5.2013 16:07:18	2902,601	9,53823E-013	24.5.2013 16:07:18	2903,139	4,412372E-012	24.5.2013 16:07:19	2903,679	8,243662E-013	24.5.2013 16:07:19	2904,217	1,299589E-012
24.5.2013 16:07:20	2904,757	1,512764E-012	24.5.2013 16:07:20	2905,296	9,522315E-013	24.5.2013 16:07:21	2905,836	4,380139E-012	24.5.2013 16:07:21	2906,376	8,237228E-013	24.5.2013 16:07:22	2906,914	1,295372E-012
24.5.2013 16:07:23	2907,454	1,513509E-012	24.5.2013 16:07:23	2907,994	9,549362E-013	24.5.2013 16:07:24	2908,533	4,363085E-012	24.5.2013 16:07:24	2909,072	8,199587E-013	24.5.2013 16:07:25	2909,612	1,293464E-012
24.5.2013 16:07:25	2910,151	1,510728E-012	24.5.2013 16:07:26	2910,692	9,551303E-013	24.5.2013 16:07:26	2911,23	4,36857E-012	24.5.2013 16:07:27	2911,772	8,193463E-013	24.5.2013 16:07:27	2912,31	1,288693E-012
24.5.2013 16:07:28	2912,85	1,507527E-012	24.5.2013 16:07:28	2913,39	9,541867E-013	24.5.2013 16:07:29	2913,932	4,359977E-012	24.5.2013 16:07:30	2914,473	8,159961E-013	24.5.2013 16:07:30	2915,011	1,289766E-012
24.5.2013 16:07:31	2915,552	1,511892E-012	24.5.2013 16:07:31	2916,093	9,52996E-013	24.5.2013 16:07:32	2916,632	4,362369E-012	24.5.2013 16:07:32	2917,171	8,186281E-013	24.5.2013 16:07:33	2917,711	1,285875E-012
24.5.2013 16:07:33	2918,249	1,512651E-012	24.5.2013 16:07:34	2918,791	9,540299E-013	24.5.2013 16:07:34	2919,329	4,360308E-012	24.5.2013 16:07:35	2919,869	8,210999E-013	24.5.2013 16:07:36	2920,409	1,282854E-012
24.5.2013 16:07:36	2920,948	1,508512E-012	24.5.2013 16:07:37	2921,489	9,52274E-013	24.5.2013 16:07:37	2922,029	4,354507E-012	24.5.2013 16:07:38	2922,569	8,191544E-013	24.5.2013 16:07:38	2923,107	1,286717E-012
24.5.2013 16:07:39	2923,647	1,513442E-012	24.5.2013 16:07:39	2924,185	9,572585E-013	24.5.2013 16:07:40	2924,727	4,355023E-012	24.5.2013 16:07:40	2925,265	8,231214E-013	24.5.2013 16:07:41	2925,805	1,286833E-012
24.5.2013 16:07:41	2926,345	1,514208E-012	24.5.2013 16:07:42	2926,886	9,547691E-013	24.5.2013 16:07:43	2927,426	4,356369E-012	24.5.2013 16:07:43	2927,965	8,183349E-013	24.5.2013 16:07:44	2928,505	1,285502E-012
24.5.2013 16:07:44	2929,044	1,509282E-012	24.5.2013 16:07:45	2929,584	9,546356E-013	24.5.2013 16:07:45	2930,123	4,358974E-012	24.5.2013 16:07:46	2930,663	8,222653E-013	24.5.2013 16:07:46	2931,202	1,284434E-012
24.5.2013 16:07:47	2931,742	1,510853E-012	24.5.2013 16:07:47	2932,282	9,569071E-013	24.5.2013 16:07:48	2932,822	4,353949E-012	24.5.2013 16:07:48	2933,361	8,224602E-013	24.5.2013 16:07:49	2933,9	1,281024E-012
24.5.2013 16:07:50	2934,441	1,514647E-012	24.5.2013 16:07:50	2934,982	9,581012E-013	24.5.2013 16:07:51	2935,523	4,351945E-012	24.5.2013 16:07:51	2936,061	8,202532E-013	24.5.2013 16:07:52	2936,602	1,281817E-012
24.5.2013 16:07:52	2937,142	1,513194E-012	24.5.2013 16:07:53	2937,683	9,538264E-013	24.5.2013 16:07:53	2938,222	4,352266E-012	24.5.2013 16:07:54	2938,762	8,205482E-013	24.5.2013 16:07:54	2939,3	1,285749E-012
24.5.2013 16:07:55	2939,841	1,509392E-012	24.5.2013 16:07:55	2940,383	9,549919E-013	24.5.2013 16:07:56	2940,921	4,349487E-012	24.5.2013 16:07:57	2941,461	8,186315E-013	24.5.2013 16:07:57	2941,999	1,279816E-012
24.5.2013 16:07:58	2942,539	1,514427E-012	24.5.2013 16:07:58	2943,08	9,558741E-013	24.5.2013 16:07:59	2943,622	4,352112E-012	24.5.2013 16:07:59	2944,161	8,224631E-013	24.5.2013 16:08:00	2944,701	1,280398E-012
24.5.2013 16:08:00	2945,239	1,515174E-012	24.5.2013 16:08:01	2945,781	9,525392E-013	24.5.2013 16:08:01	2946,32	4,351775E-012	24.5.2013 16:08:02	2946,859	8,245831E-013	24.5.2013 16:08:03	2947,399	1,281084E-012
24.5.2013 16:08:03	2947,937	1,511351E-012	24.5.2013 16:08:04	2948,478	9,570462E-013	24.5.2013 16:08:04	2949,016	4,351916E-012	24.5.2013 16:08:05	2949,557	8,187567E-013	24.5.2013 16:08:05	2950,096	1,278953E-012
24.5.2013 16:08:06	2950,636	1,51259E-012	24.5.2013 16:08:06	2951,176	9,545081E-013	24.5.2013 16:08:07	2951,717	4,34696E-012	24.5.2013 16:08:07	2952,257	8,229783E-013	24.5.2013 16:08:08	2952,796	1,279559E-012
24.5.2013 16:08:08	2953,337	1,511604E-012	24.5.2013 16:08:09	2953,878	9,576066E-013	24.5.2013 16:08:10	2954,417	4,348814E-012	24.5.2013 16:08:10	2954,956	8,189323E-013	24.5.2013 16:08:11	2955,497	1,279442E-012
24.5.2013 16:08:11	2956,036	1,51151E-012	24.5.2013 16:08:12	2956,578	9,575495E-013	24.5.2013 16:08:12	2957,116	4,350762E-012	24.5.2013 16:08:13	2957,655	8,226553E-013	24.5.2013 16:08:13	2958,194	1,284166E-012
24.5.2013 16:08:14	2958,733	1,512263E-012	24.5.2013 16:08:14	2959,273	9,536793E-013	24.5.2013 16:08:15	2959,811	4,345901E-012	24.5.2013 16:08:15	2960,35	8,193915E-013	24.5.2013 16:08:16	2960,887	1,280048E-012
24.5.2013 16:08:17	2961,427	1,511467E-012	24.5.2013 16:08:17	2961,968	9,567884E-013	24.5.2013 16:08:18	2962,509	4,343327E-012	24.5.2013 16:08:18	2963,049	8,171404E-013	24.5.2013 16:08:19	2963,59	1,277959E-012
24.5.2013 16:08:19	2964,128	1,513676E-012	24.5.2013 16:08:20	2964,67	9,552281E-013	24.5.2013 16:08:20	2965,21	4,344244E-012	24.5.2013 16:08:21	2965,747	8,212383E-013	24.5.2013 16:08:21	2966,288	1,274595E-012
24.5.2013 16:08:22	2966,826	1,720153E-012	24.5.2013 16:08:22	2967,367	9,555919E-013	24.5.2013 16:08:23	2967,906	4,489362E-012	24.5.2013 16:08:24	2968,447	8,222513E-013	24.5.2013 16:08:24	2968,985	1,302293E-012
24.5.2013 16:08:25	2969,524	1,50937E-012	24.5.2013 16:08:25	2970,063	9,596418E-013	24.5.2013 16:08:26	2970,603	4,38176E-012	24.5.2013 16:08:26	2971,144	8,212091E-013	24.5.2013 16:08:27	2971,683	1,286518E-012
24.5.2013 16:08:27	2972,222	1,508754E-012	24.5.2013 16:08:28	2972,761	9,564081E-013	24.5.2013 16:08:28	2973,3	4,365133E-012	24.5.2013 16:08:29	2973,839	8,22308E-013	24.5.2013 16:08:29	2974,38	1,28072E-012
24.5.2013 16:08:30	2974,919	1,515471E-012	24.5.2013 16:08:31	2975,46	9,547697E-013	24.5.2013 16:08:31	2976,001	4,356989E-012	24.5.2013 16:08:32	2976,541	8,181767E-013	24.5.2013 16:08:32	2977,08	1,283782E-012
24.5.2013 16:08:33	2977,619	1,508995E-012	24.5.2013 16:08:33	2978,161	9,54258E-013	24.5.2013 16:08:34	2978,699	4,348773E-012	24.5.2013 16:08:34	2979,24	8,249678E-013	24.5.2013 16:08:35	2979,779	1,279495E-012
24.5.2013 16:08:35	2980,319	1,513017E-012	24.5.2013 16:08:36	2980,857	9,562322E-013	24.5.2013 16:08:37	2981,398	4,348373E-012	24.5.2013 16:08:37	2981,936	8,191971E-013	24.5.2013 16:08:38	2982,477	1,279791E-012
24.5.2013 16:08:38	2983,015	1,514376E-012	24.5.2013 16:08:39	2983,554	9,583709E-013	24.5.2013 16:08:39	2984,096	4,344023E-012	24.5.2013 16:08:40	2984,635	8,232707E-013	24.5.2013 16:08:40	2985,176	1,280837E-012
24.5.2013 16:08:41	2985,715	1,50905E-012	24.5.2013 16:08:41	2986,256	9,537977E-013	24.5.2013 16:08:42	2986,794	4,341795E-012	24.5.2013 16:08:42	2987,333	8,140715E-013	24.5.2013 16:08:43	2987,871	1,276292E-012
24.5.2013 16:08:44	2988,411	1,512791E-012	24.5.2013 16:08:44	2988,951	9,581142E-013	24.5.2013 16:08:45	2989,49	4,342833E-012	24.5.2013 16:08:45	2990,03	8,210774E-013	24.5.2013 16:08:46	2990,568	1,276548E-012
24.5.2013 16:08:46	2991,109	1,513151E-012	24.5.2013 16:08:47	2991,649	9,579336E-013	24.5.2013 16:08:47	2992,19	4,339998E-012	24.5.2013 16:08:48	2992,729	8,20427E-013	24.5.2013 16:08:48	2993,268	1,277463E-012
24.5.2013 16:08:49	2993,807	1,513118E-012	24.5.2013 16:08:49	2994,348	9,594608E-013	24.5.2013 16:08:50	2994,886	4,344343E-012	24.5.2013 16:08:51	2995,426	8,187623E-013	24.5.2013 16:08:51	2995,965	1,277248E-012
24.5.2013 16:08:52	2996,506	1,508705E-012	24.5.2013 16:08:52	2997,047	9,555013E-013	24.5.2013 16:08:53	2997,586	4,340645E-012	24.5.2013 16:08:53	2998,126	8,211782E-013	24.5.2013 16:08:54	2998,665	1,273579E-012
24.5.2013 16:08:54	2999,206	1,512251E-012	24.5.2013 16:08:55	2999,746	9,576523E-013	24.5.2013 16:08:55	3000,287	4,336244E-012	24.5.2013 16:08:56	3000,825	8,202113E-013	24.5.2013 16:08:56	3001,364	1,278229E-012
24.5.2013 16:08:57	3001,903	1,511244E-012	24.5.2013 16:08:58	3002,443	9,554879E-013	24.5.2013 16:08:58	3002,981	4,339446E-012	24.5.2013 16:08:59	3003,521	8,203457E-013	24.5.2013 16:08:59	3004,061	1,274031E-012
24.5.2013 16:09:00	3004,6	1,513619E-012	24.5.2013 16:09:00	3005,141	9,570401E-013	24.5.2013 16:09:01	3005,679	4,338101E-012	24.5.2013 16:09:01	3006,218	8,189291E-013	24.5.2013 16:09:02	3006,757	1,272537E-012
24.5.2013 16:09:02	3007,298	1,513384E-012	24.5.2013 16:09:03	3007,837	9,579812E-013	24.5.2013 16:09:03	3008,378	4,335344E-012	24.5.2013 16:09:04	3008,915	8,199251E-013	24.5.2013 16:09:05	3009,456	1,273375E-012
24.5.2013 16:09:05	3009,995	1,515013E-012	24.5.2013 16:09:06	3010,536	9,556931E-013	24.5.2013 16:09:06	3011,076	4,332633E-012	24.5.2013 16:09:07	3011,614	8,178035E-013	24.5.2013 16:09:07	3012,157	1,275556E-012
24.5.2013 16:09:08	3012,697	1,508244E-012	24.5.2013 16:09:08	3013,238	9,596782E-013	24.5.2013 16:09:09	3013,776	4,335109E-012	24.5.2013 16:09:09	3014,317	8,193714E-013	24.5.2013 16:09:10	3014,856	1,273665E-012
24.5.2013 16:09:11	3015,396	1,510903E-012	24.5.2013 16:09:11	3015,935	9,596147E-013	24.5.2013 16:09:12	3016,476	4,341291E-012	24.5.2013 16:09:12	3017,014	8,225868E-013	24.5.2013 16:09:13	3017,553	1,271871E-012
24.5.2013 16:09:13	3018,094	1,508952E-012	24.5.2013 16:09:14	3018,634	9,586318E-013	24.5.2013 16:09:14	3019,173	4,335816E-012	24.5.2013 16:09:15	3019,712	8,202971E-013	24.5.2013 16:09:15	3020,252	1,275627E-012
24.5.2013 16:09:16	3020,791	1,509297E-012	24.5.2013 16:09:16	3021,332	9,581034E-013	24.5.2013 16:09:17	3021,871	4,333802E-012	24.5.2013 16:09:18	3022,411	8,210299E-013	24.5.2013 16:09:18	3022,951	1,270005E-012
24.5.2013 16:09:19	3023,491	1,508082E-012	24.5.2013 16:09:19	3024,03	9,558179E-013	24.5.2013 16:09:20	3024,568	4,334443E-012	24.5.2013 16:09:20	3025,109	8,226682E-013	24.5.2013 16:09:21	3025,647	1,267567E-012
24.5.2013 16:09:21	3026,188	1,51589E-012	24.5.2013 16:09:22	3026,727	9,60293E-013	24.5.2013 16:09:22	3027,267	4,332972E-012	24.5.2013 16:09:23	3027,805	8,191004E-013	24.5.2013 16:09:23	3028,346	1,270539E-012
24.5.2013 16:09:24	3028,884	1,515657E-012	24.5.2013 16:09:25	3029,425	9,526223E-013	24.5.2013 16:09:25	3029,965	4,335561E-012	24.5.2013 16:09:26	3030,504	8,194605E-013	24.5.2013 16:09:26	3031,045	1,272183E-012
24.5.2013 16:09:27	3031,583	1,512145E-012	24.5.2013 16:09:27	3032,125	9,584973E-013	24.5.2013 16:09:28	3032,662	4,333016E-012	24.5.2013 16:09:28	3033,203	8,206559E-013	24.5.2013 16:09:29	3033,743	1,858955E-012
