0000004391,scans,0000000078,DataLength
"header",0000000023,"lines"
"Date",11/19/2024,"Time",10:00:58 AM
"ID","HAL RC RGA 201 #15522","Version",3
"Scans",4
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","Faraday","mass",14.00,14.00,0.01,100.000%,100.000%,0.623000,1.000000,
"Scan 2","RGA","Faraday","mass",31.50,31.50,0.01,100.000%,100.000%,0.860000,1.000000,
"Scan 3","RGA","Faraday","mass",39.50,39.50,0.01,100.000%,100.000%,1.200000,1.000000,
"Scan 4","RGA","Faraday","mass",43.50,43.50,0.01,100.000%,100.000%,1.400000,1.000000,
"Environment",
"Global","RGA"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.0,"V"
"delta-m",-100,"%"
"electron-energy",70.0,"V"
"emission",250.000,"uA"
"focus",-90,"V"
"mass",31.99,"amu"
"mode-change-delay",1000,"ms"
"multiplier",975,"V"
"resolution",0,"%"
"Data",4
"Time","ms","Nitrogen","Oxygen","Argon","Carbon dioxide",
02:00:00,   7200430,  1.17943e-08,  1.15875e-07,  5.38143e-09,  3.38380e-08,
02:00:07,   7207212,  1.17860e-08,  1.15625e-07,  5.40153e-09,  3.37971e-08,
02:00:13,   7213995,  1.18099e-08,  1.15000e-07,  5.37312e-09,  3.34056e-08,
02:00:20,   7220777,  1.18453e-08,  1.14500e-07,  5.42058e-09,  3.33354e-08,
02:00:27,   7227560,  1.18890e-08,  1.14375e-07,  5.40062e-09,  3.32381e-08,
02:00:34,   7234342,  1.18309e-08,  1.13875e-07,  5.39048e-09,  3.31416e-08,
02:00:41,   7241125,  1.18236e-08,  1.12625e-07,  5.35259e-09,  3.28508e-08,
02:00:47,   7247908,  1.17198e-08,  1.11125e-07,  5.32074e-09,  3.28781e-08,
02:00:54,   7254690,  1.16250e-08,  1.11125e-07,  5.32181e-09,  3.29098e-08,
02:01:01,   7261473,  1.16995e-08,  1.11125e-07,  5.34670e-09,  3.29774e-08,
02:01:08,   7268255,  1.11729e-08,  1.01375e-07,  4.54381e-09,  2.99060e-08,
02:01:15,   7275038,  9.21464e-09,  8.04984e-08,  3.57553e-09,  2.66014e-08,
02:01:22,   7282320,  7.68628e-09,  6.65459e-08,  2.94176e-09,  2.43952e-08,
02:01:29,   7289603,  6.61392e-09,  5.77085e-08,  2.56044e-09,  2.29099e-08,
02:01:36,   7296885,  5.85162e-09,  5.18357e-08,  2.26785e-09,  2.17668e-08,
02:01:44,   7304169,  5.40941e-09,  4.77343e-08,  2.04130e-09,  2.07867e-08,
02:01:51,   7311451,  5.03626e-09,  4.43827e-08,  1.89679e-09,  2.00606e-08,
02:01:57,   7317794,  4.74682e-09,  4.23006e-08,  1.80231e-09,  1.93768e-08,
02:02:05,   7325076,  4.54392e-09,  4.04905e-08,  1.68333e-09,  1.87687e-08,
02:02:12,   7332359,  4.36925e-09,  3.88265e-08,  1.60803e-09,  1.82500e-08,
02:02:19,   7339641,  4.15573e-09,  3.74834e-08,  1.54068e-09,  1.77849e-08,
02:02:26,   7346924,  4.02684e-09,  3.61952e-08,  1.46298e-09,  1.73243e-08,
02:02:34,   7354206,  3.91711e-09,  3.51414e-08,  1.42828e-09,  1.68885e-08,
02:02:41,   7361489,  3.76661e-09,  3.42413e-08,  1.36711e-09,  1.64551e-08,
02:02:48,   7368772,  3.70915e-09,  3.34280e-08,  1.31148e-09,  1.61416e-08,
02:02:56,   7376054,  3.58756e-09,  3.27444e-08,  1.30001e-09,  1.58725e-08,
02:03:03,   7383337,  3.50970e-09,  3.20562e-08,  1.25277e-09,  1.55179e-08,
02:03:10,   7390619,  3.51510e-09,  3.15436e-08,  1.22783e-09,  1.52674e-08,
02:03:17,   7397902,  3.41594e-09,  3.09460e-08,  1.20356e-09,  1.50715e-08,
02:03:25,   7405184,  3.35690e-09,  3.04787e-08,  1.19668e-09,  1.48401e-08,
02:03:32,   7412467,  3.30917e-09,  3.00780e-08,  1.16366e-09,  1.46032e-08,
02:03:39,   7419750,  3.22361e-09,  2.96929e-08,  1.12732e-09,  1.44102e-08,
02:03:47,   7427032,  3.25067e-09,  2.92734e-08,  1.09797e-09,  1.42192e-08,
02:03:54,   7434315,  3.20380e-09,  2.89391e-08,  1.10743e-09,  1.40301e-08,
02:04:01,   7441597,  3.10878e-09,  2.85593e-08,  1.29852e-09,  1.27598e-08,
02:04:08,   7448880,  7.08775e-09,  8.32912e-08,  5.30553e-09,  7.16257e-09,
02:04:16,   7456162,  1.30527e-08,  1.25260e-07,  7.33562e-09,  5.04719e-09,
02:04:23,   7463445,  1.57874e-08,  1.44624e-07,  8.22408e-09,  4.32686e-09,
02:04:32,   7472228,  1.75719e-08,  1.58374e-07,  8.89767e-09,  4.14751e-09,
02:04:39,   7479540,  1.84478e-08,  1.63624e-07,  9.16433e-09,  4.12532e-09,
02:04:44,   7484323,  1.87973e-08,  1.67249e-07,  9.27183e-09,  4.06791e-09,
02:04:49,   7489105,  1.90994e-08,  1.69624e-07,  9.41517e-09,  4.06181e-09,
02:04:53,   7493887,  1.94024e-08,  1.72374e-07,  9.54900e-09,  4.03684e-09,
02:04:58,   7498670,  1.95729e-08,  1.74624e-07,  9.62908e-09,  4.05634e-09,
02:05:03,   7503452,  1.99587e-08,  1.78124e-07,  9.89333e-09,  4.07194e-09,
02:05:08,   7508235,  2.03222e-08,  1.81124e-07,  1.00310e-08,  4.07339e-09,
02:05:13,   7513017,  2.05445e-08,  1.83499e-07,  1.01699e-08,  4.08676e-09,
02:05:17,   7517799,  2.07536e-08,  1.85374e-07,  1.02355e-08,  4.09534e-09,
02:05:22,   7522582,  2.10880e-08,  1.87874e-07,  1.03956e-08,  4.13849e-09,
02:05:27,   7527364,  2.13101e-08,  1.89999e-07,  1.05349e-08,  4.11204e-09,
02:05:32,   7532147,  2.14933e-08,  1.92499e-07,  1.06732e-08,  4.12117e-09,
02:05:36,   7536929,  2.18925e-08,  1.94249e-07,  1.07701e-08,  4.08339e-09,
02:05:41,   7541711,  2.20207e-08,  1.95624e-07,  1.08619e-08,  4.13599e-09,
02:05:46,   7546494,  2.21825e-08,  1.96249e-07,  1.09492e-08,  4.12099e-09,
02:05:51,   7551276,  2.23022e-08,  1.97499e-07,  1.10232e-08,  4.10004e-09,
02:05:56,   7556059,  2.24339e-08,  1.98624e-07,  1.10713e-08,  4.09350e-09,
02:06:00,   7560841,  2.25159e-08,  1.99749e-07,  1.11638e-08,  4.12385e-09,
02:06:05,   7565623,  2.26722e-08,  2.00249e-07,  1.11704e-08,  4.12008e-09,
02:06:10,   7570405,  2.27950e-08,  2.00999e-07,  1.12482e-08,  4.17101e-09,
02:06:15,   7575188,  2.27909e-08,  2.01874e-07,  1.12695e-08,  4.21064e-09,
02:06:19,   7579970,  2.29719e-08,  2.02624e-07,  1.13468e-08,  4.18466e-09,
02:06:24,   7584753,  2.31640e-08,  2.03749e-07,  1.14173e-08,  4.14616e-09,
02:06:29,   7589535,  2.31984e-08,  2.40999e-07,  1.54928e-08,  4.20904e-09,
02:06:34,   7594317,  2.88528e-08,  2.28124e-07,  1.25690e-08,  4.27014e-09,
02:06:39,   7599100,  2.79209e-08,  2.25624e-07,  1.25052e-08,  4.25157e-09,
02:06:43,   7603882,  2.36708e-08,  2.07124e-07,  1.15702e-08,  4.23866e-09,
02:06:48,   7608665,  2.34507e-08,  2.07249e-07,  1.15546e-08,  4.27066e-09,
02:06:53,   7613447,  2.45011e-08,  2.11249e-07,  1.18473e-08,  4.24726e-09,
02:06:58,   7618229,  2.76470e-08,  2.26249e-07,  1.26184e-08,  4.28099e-09,
02:07:03,   7623012,  2.69849e-08,  2.24124e-07,  1.26055e-08,  4.24685e-09,
02:07:07,   7627794,  2.68652e-08,  2.25499e-07,  1.26643e-08,  4.26893e-09,
02:07:12,   7632577,  2.72998e-08,  2.26874e-07,  1.26816e-08,  4.23641e-09,
02:07:17,   7637359,  2.75133e-08,  2.27749e-07,  1.27253e-08,  4.21001e-09,
02:07:22,   7642141,  2.75146e-08,  2.27499e-07,  1.26104e-08,  4.19126e-09,
02:07:26,   7646924,  2.74443e-08,  2.27624e-07,  1.27359e-08,  4.17936e-09,
02:07:31,   7651706,  2.73945e-08,  2.28499e-07,  1.26838e-08,  4.17580e-09,
02:07:36,   7656489,  2.75327e-08,  2.28999e-07,  1.27303e-08,  4.22754e-09,
02:07:41,   7661271,  2.78335e-08,  2.31124e-07,  1.29207e-08,  4.54554e-09,
02:07:46,   7666053,  2.77701e-08,  2.31249e-07,  1.28870e-08,  4.58516e-09,
02:07:50,   7670835,  2.78594e-08,  2.31749e-07,  1.29615e-08,  4.45654e-09,
02:07:55,   7675618,  2.79350e-08,  2.32749e-07,  1.29072e-08,  6.23980e-09,
02:08:00,   7680400,  2.88172e-08,  2.32124e-07,  1.27197e-08,  8.06557e-09,
02:08:05,   7685182,  2.40557e-08,  1.84249e-07,  1.00512e-08,  3.59798e-08,
02:08:07,   7687965,  2.14169e-08,  1.60999e-07,  8.89058e-09,  3.96976e-08,
02:08:10,   7690747,  1.90960e-08,  1.41374e-07,  7.68740e-09,  4.16984e-08,
02:08:13,   7693529,  1.75862e-08,  1.27999e-07,  6.98973e-09,  4.34731e-08,
02:08:16,   7696311,  1.58273e-08,  1.18124e-07,  6.54420e-09,  5.30051e-08,
02:08:21,   7701094,  1.53744e-08,  1.20874e-07,  6.58429e-09,  6.06486e-08,
02:08:25,   7705875,  1.49149e-08,  1.17624e-07,  6.34278e-09,  6.54726e-08,
02:08:30,   7710658,  1.46778e-08,  1.19499e-07,  6.47797e-09,  6.91109e-08,
02:08:35,   7715440,  1.50143e-08,  1.23749e-07,  6.66180e-09,  7.18164e-08,
02:08:40,   7720223,  1.51856e-08,  1.26124e-07,  6.72068e-09,  7.27586e-08,
02:08:45,   7725005,  1.50305e-08,  1.25999e-07,  6.76358e-09,  7.27921e-08,
02:08:49,   7729287,  1.53355e-08,  1.28124e-07,  6.77503e-09,  7.24850e-08,
02:08:53,   7733570,  1.53010e-08,  1.28499e-07,  6.81463e-09,  7.21779e-08,
02:08:57,   7737852,  1.55416e-08,  1.28624e-07,  6.81306e-09,  7.30993e-08,
02:09:02,   7742134,  1.53787e-08,  1.28624e-07,  6.79528e-09,  7.19479e-08,
02:09:06,   7746417,  1.54109e-08,  1.27499e-07,  6.74398e-09,  7.19479e-08,
02:09:10,   7750699,  1.53041e-08,  1.27749e-07,  6.46785e-09,  7.27157e-08,
02:09:14,   7754981,  1.37729e-08,  1.21499e-07,  6.34827e-09,  7.28693e-08,
02:09:20,   7760734,  1.36646e-08,  1.25499e-07,  7.39904e-09,  4.68391e-08,
02:09:26,   7766076,  1.81180e-08,  1.60999e-07,  7.93424e-09,  5.34994e-08,
02:09:31,   7771389,  1.70535e-08,  1.36499e-07,  7.25141e-09,  5.95966e-08,
02:09:36,   7776171,  1.63148e-08,  1.31124e-07,  6.91839e-09,  6.44802e-08,
02:09:40,   7780954,  1.58629e-08,  1.27749e-07,  6.69620e-09,  6.61819e-08,
02:09:45,   7785735,  1.57702e-08,  1.29249e-07,  6.84592e-09,  6.82384e-08,
02:09:50,   7790518,  1.54249e-08,  1.27999e-07,  6.83167e-09,  7.00860e-08,
02:09:55,   7795300,  1.53376e-08,  1.27624e-07,  6.58695e-09,  7.01724e-08,
02:10:00,   7800083,  1.47791e-08,  1.23624e-07,  6.26644e-09,  7.05976e-08,
02:10:04,   7804865,  1.54939e-08,  1.28624e-07,  6.81112e-09,  7.13094e-08,
02:10:09,   7809647,  1.50293e-08,  1.25499e-07,  6.35638e-09,  7.08630e-08,
02:10:14,   7814430,  1.32239e-08,  1.16999e-07,  6.23234e-09,  7.10343e-08,
02:10:20,   7820682,  1.56988e-08,  1.27999e-07,  6.57584e-09,  7.12263e-08,
02:10:27,   7827465,  1.33027e-08,  1.17374e-07,  6.12974e-09,  7.11499e-08,
02:10:34,   7834247,  1.55773e-08,  1.30499e-07,  6.75368e-09,  7.16936e-08,
02:10:41,   7841030,  1.47771e-08,  1.23124e-07,  6.19218e-09,  7.11294e-08,
02:10:47,   7847812,  1.31555e-08,  1.16624e-07,  6.15698e-09,  7.08577e-08,
02:10:54,   7854595,  1.31581e-08,  1.17249e-07,  6.13160e-09,  7.05448e-08,
02:11:01,   7861377,  1.31583e-08,  1.17124e-07,  6.12176e-09,  7.03375e-08,
02:11:08,   7868160,  1.31682e-08,  1.16749e-07,  6.10537e-09,  7.00903e-08,
02:11:14,   7874942,  1.31384e-08,  1.16749e-07,  6.12993e-09,  6.97409e-08,
02:11:21,   7881725,  1.31665e-08,  1.16624e-07,  6.10179e-09,  6.93633e-08,
02:11:28,   7888507,  1.49618e-08,  1.32874e-07,  7.26021e-09,  7.01647e-08,
02:11:35,   7895290,  1.62945e-08,  1.29374e-07,  6.71039e-09,  6.93469e-08,
02:11:42,   7902072,  1.50229e-08,  1.22874e-07,  6.24788e-09,  6.87394e-08,
02:11:48,   7908855,  1.28488e-08,  1.13625e-07,  5.99915e-09,  6.84375e-08,
02:11:55,   7915638,  1.28178e-08,  1.13500e-07,  5.95843e-09,  6.83666e-08,
02:12:02,   7922420,  1.28193e-08,  1.12750e-07,  5.96425e-09,  6.81683e-08,
02:12:09,   7929203,  1.28476e-08,  1.12375e-07,  5.97712e-09,  6.76779e-08,
02:12:15,   7935985,  1.28435e-08,  1.12625e-07,  5.99944e-09,  6.75665e-08,
02:12:22,   7942768,  1.29087e-08,  1.13500e-07,  6.00377e-09,  6.73827e-08,
02:12:29,   7949550,  1.29048e-08,  1.13625e-07,  5.97458e-09,  6.69504e-08,
02:12:36,   7956333,  1.28986e-08,  1.13500e-07,  6.69169e-09,  6.73856e-08,
02:12:43,   7963115,  1.65478e-08,  1.28499e-07,  6.70920e-09,  6.69766e-08,
02:12:49,   7969899,  1.50929e-08,  1.22999e-07,  6.41073e-09,  6.63706e-08,
02:12:56,   7976681,  1.41124e-08,  1.19374e-07,  6.26268e-09,  6.59016e-08,
02:13:03,   7983464,  1.34527e-08,  1.17124e-07,  6.09773e-09,  6.54108e-08,
02:13:10,   7990246,  1.43212e-08,  1.19749e-07,  6.28085e-09,  6.51386e-08,
02:13:17,   7997029,  1.39144e-08,  1.16000e-07,  5.92885e-09,  6.47168e-08,
02:13:23,   8003811,  1.25836e-08,  1.13250e-07,  5.87013e-09,  6.42277e-08,
02:13:30,   8010594,  1.25485e-08,  1.13250e-07,  5.90480e-09,  6.39528e-08,
02:13:37,   8017376,  1.25380e-08,  1.13250e-07,  5.88350e-09,  6.37128e-08,
02:13:44,   8024159,  1.26163e-08,  1.13375e-07,  5.86740e-09,  6.33558e-08,
02:13:50,   8030941,  1.25484e-08,  1.13750e-07,  5.86490e-09,  6.29032e-08,
02:13:57,   8037724,  1.25833e-08,  1.14000e-07,  5.85848e-09,  6.24766e-08,
02:14:04,   8044506,  1.24571e-08,  1.13000e-07,  5.80300e-09,  6.19592e-08,
02:14:11,   8051289,  1.24865e-08,  1.12625e-07,  5.79439e-09,  6.13833e-08,
02:14:18,   8058072,  1.24933e-08,  1.13125e-07,  5.80073e-09,  6.12177e-08,
02:14:24,   8064854,  1.24865e-08,  1.13500e-07,  5.74715e-09,  6.09006e-08,
02:14:31,   8071637,  1.64645e-08,  1.29999e-07,  6.50188e-09,  6.11083e-08,
02:14:38,   8078419,  1.47870e-08,  1.23499e-07,  6.23870e-09,  6.04754e-08,
02:14:45,   8085202,  1.40919e-08,  1.21124e-07,  5.87823e-09,  5.96153e-08,
02:14:51,   8091984,  1.23634e-08,  1.13875e-07,  5.74715e-09,  5.94526e-08,
02:14:58,   8098767,  1.23034e-08,  1.14000e-07,  5.70600e-09,  5.90539e-08,
02:15:05,   8105549,  1.23144e-08,  1.13875e-07,  5.75338e-09,  5.86229e-08,
02:15:12,   8112332,  1.23807e-08,  1.14375e-07,  5.76218e-09,  5.80710e-08,
02:15:19,   8119114,  1.23602e-08,  1.15125e-07,  5.77603e-09,  5.79226e-08,
02:15:25,   8125897,  1.23551e-08,  1.15500e-07,  5.75771e-09,  5.76266e-08,
02:15:32,   8132679,  1.23970e-08,  1.15125e-07,  5.74865e-09,  5.74715e-08,
02:15:39,   8139462,  1.23402e-08,  1.14875e-07,  5.75350e-09,  5.73324e-08,
02:15:46,   8146244,  1.23253e-08,  1.15625e-07,  5.73253e-09,  5.70604e-08,
02:15:53,   8153027,  1.23125e-08,  1.15500e-07,  5.81892e-09,  5.70862e-08,
02:15:59,   8159809,  1.60257e-08,  1.30874e-07,  6.30958e-09,  5.66692e-08,
02:16:06,   8166592,  1.41460e-08,  1.22999e-07,  5.93057e-09,  5.63390e-08,
02:16:13,   8173374,  1.23111e-08,  1.15750e-07,  5.71475e-09,  5.64129e-08,
02:16:20,   8180157,  1.22730e-08,  1.15500e-07,  5.70823e-09,  5.63961e-08,
02:16:26,   8186939,  1.22346e-08,  1.15000e-07,  5.69041e-09,  5.62996e-08,
02:16:33,   8193722,  1.22558e-08,  1.14750e-07,  5.73108e-09,  5.61149e-08,
02:16:40,   8200505,  1.22246e-08,  1.15125e-07,  5.72228e-09,  5.59911e-08,
02:16:47,   8207287,  1.22795e-08,  1.14625e-07,  5.69458e-09,  5.58979e-08,
02:16:54,   8214070,  1.22800e-08,  1.14125e-07,  5.69265e-09,  5.58802e-08,
02:17:00,   8220852,  1.22252e-08,  1.13375e-07,  5.68761e-09,  5.55529e-08,
02:17:07,   8227635,  1.22630e-08,  1.13250e-07,  5.67813e-09,  5.55322e-08,
02:17:14,   8234417,  1.22335e-08,  1.13000e-07,  5.65183e-09,  5.54099e-08,
02:17:21,   8241200,  1.22078e-08,  1.12000e-07,  5.66562e-09,  5.51689e-08,
02:17:27,   8247982,  1.22778e-08,  1.11250e-07,  5.65949e-09,  5.51810e-08,
02:17:34,   8254765,  1.22503e-08,  1.11250e-07,  5.68083e-09,  5.51286e-08,
02:17:41,   8261547,  1.22713e-08,  1.11125e-07,  5.67560e-09,  5.50274e-08,
02:17:48,   8268330,  1.22695e-08,  1.10875e-07,  5.68538e-09,  5.49579e-08,
02:17:55,   8275112,  1.22051e-08,  1.09875e-07,  5.67131e-09,  5.48029e-08,
02:18:01,   8281895,  1.22290e-08,  1.09625e-07,  5.66362e-09,  5.47208e-08,
02:18:08,   8288677,  1.22118e-08,  1.09250e-07,  5.65137e-09,  5.44664e-08,
02:18:15,   8295460,  1.22066e-08,  1.08250e-07,  5.65511e-09,  5.42494e-08,
02:18:22,   8302242,  1.21513e-08,  1.07125e-07,  5.62608e-09,  5.40743e-08,
02:18:28,   8308085,  1.21876e-08,  1.07375e-07,  5.59952e-09,  5.41160e-08,
02:18:34,   8314867,  1.21268e-08,  1.07000e-07,  5.61946e-09,  5.39884e-08,
02:18:41,   8321650,  1.21408e-08,  1.06375e-07,  5.59867e-09,  5.39423e-08,
02:18:48,   8328432,  1.21395e-08,  1.06125e-07,  5.62732e-09,  5.39668e-08,
02:18:55,   8335215,  1.21690e-08,  1.05750e-07,  5.61679e-09,  5.38445e-08,
02:19:01,   8341998,  1.21920e-08,  1.05500e-07,  5.62736e-09,  5.37341e-08,
02:19:08,   8348780,  1.21437e-08,  1.04625e-07,  5.59651e-09,  5.36741e-08,
02:19:15,   8355563,  1.21128e-08,  1.04612e-07,  5.55432e-09,  5.34240e-08,
02:19:22,   8362845,  1.21083e-08,  1.03652e-07,  5.57770e-09,  5.33117e-08,
02:19:30,   8370128,  1.20618e-08,  1.03523e-07,  5.57724e-09,  5.31625e-08,
02:19:37,   8377410,  1.21345e-08,  1.03115e-07,  5.58023e-09,  5.30770e-08,
02:19:44,   8384693,  1.20704e-08,  1.02549e-07,  5.54127e-09,  5.28409e-08,
02:19:51,   8391975,  1.20297e-08,  1.01948e-07,  5.53467e-09,  5.26974e-08,
02:19:59,   8399258,  1.19920e-08,  1.01295e-07,  5.52785e-09,  5.25842e-08,
02:20:06,   8406541,  1.20024e-08,  1.00901e-07,  5.52738e-09,  5.24436e-08,
02:20:13,   8413824,  1.19862e-08,  1.00812e-07,  5.54346e-09,  5.21316e-08,
02:20:21,   8421106,  1.19707e-08,  1.00830e-07,  5.51881e-09,  5.18734e-08,
02:20:28,   8428389,  1.19603e-08,  1.01151e-07,  5.51623e-09,  5.16273e-08,
02:20:35,   8435671,  1.19536e-08,  1.01625e-07,  5.55904e-09,  5.06583e-08,
02:20:42,   8442954,  1.20630e-08,  1.03493e-07,  5.63383e-09,  5.00599e-08,
02:20:50,   8450237,  1.22565e-08,  1.04858e-07,  5.62895e-09,  4.99711e-08,
02:20:57,   8457519,  1.22621e-08,  1.05692e-07,  5.64830e-09,  4.94734e-08,
02:21:04,   8464802,  1.22413e-08,  1.06312e-07,  5.65725e-09,  4.94849e-08,
02:21:12,   8472084,  1.22198e-08,  1.06786e-07,  5.65703e-09,  4.97609e-08,
02:21:19,   8479367,  1.23046e-08,  1.07743e-07,  5.71292e-09,  4.94426e-08,
02:21:26,   8486649,  1.22551e-08,  1.08182e-07,  5.64705e-09,  4.90444e-08,
02:21:33,   8493932,  1.23111e-08,  1.09518e-07,  5.68855e-09,  4.88394e-08,
02:21:41,   8501215,  1.22618e-08,  1.10609e-07,  5.66189e-09,  4.85044e-08,
02:21:48,   8508497,  1.23178e-08,  1.11358e-07,  5.63374e-09,  4.78455e-08,
02:21:55,   8515780,  1.22644e-08,  1.12169e-07,  5.68883e-09,  4.74343e-08,
02:22:03,   8523062,  1.22488e-08,  1.12840e-07,  5.65823e-09,  4.70047e-08,
02:22:10,   8530345,  1.22595e-08,  1.13741e-07,  5.68722e-09,  4.64318e-08,
02:22:17,   8537627,  1.23278e-08,  1.14725e-07,  5.71259e-09,  4.58712e-08,
02:22:24,   8544910,  1.23413e-08,  1.15290e-07,  5.69377e-09,  4.51364e-08,
02:22:32,   8552193,  1.23329e-08,  1.16605e-07,  5.72399e-09,  4.47161e-08,
02:22:39,   8559475,  1.23287e-08,  1.17044e-07,  5.68726e-09,  4.44934e-08,
02:22:46,   8566758,  1.23151e-08,  1.17403e-07,  5.64839e-09,  4.38244e-08,
02:22:54,   8574040,  1.22104e-08,  1.16624e-07,  5.64872e-09,  4.35869e-08,
02:23:00,   8580823,  1.22651e-08,  1.17624e-07,  5.65406e-09,  4.34520e-08,
02:23:07,   8587605,  1.21946e-08,  1.18374e-07,  5.73298e-09,  4.33036e-08,
02:23:14,   8594388,  1.50175e-08,  1.31374e-07,  6.16583e-09,  4.31535e-08,
02:23:21,   8601170,  1.34096e-08,  1.21749e-07,  5.58987e-09,  4.21960e-08,
02:23:27,   8607953,  1.20423e-08,  1.19249e-07,  5.57358e-09,  4.18261e-08,
02:23:34,   8614735,  1.20133e-08,  1.20249e-07,  5.58137e-09,  4.13322e-08,
02:23:41,   8621518,  1.20242e-08,  1.20874e-07,  5.60300e-09,  4.09176e-08,
02:23:48,   8628300,  1.19761e-08,  1.21249e-07,  5.56746e-09,  4.07131e-08,
02:23:55,   8635084,  1.19966e-08,  1.21749e-07,  5.57138e-09,  4.04056e-08,
02:24:01,   8641866,  1.20288e-08,  1.23249e-07,  6.37708e-09,  4.06791e-08,
02:24:08,   8648649,  1.48081e-08,  1.36874e-07,  5.98841e-09,  4.02256e-08,
02:24:15,   8655431,  1.19673e-08,  1.23124e-07,  5.58135e-09,  3.97346e-08,
02:24:22,   8662214,  1.19580e-08,  1.22624e-07,  5.58450e-09,  3.97561e-08,
02:24:28,   8668996,  1.19319e-08,  1.21749e-07,  5.54912e-09,  3.95066e-08,
02:24:35,   8675779,  1.19547e-08,  1.22624e-07,  5.55843e-09,  3.95858e-08,
02:24:42,   8682561,  1.20062e-08,  1.22499e-07,  5.56187e-09,  3.93756e-08,
02:24:49,   8689344,  1.19970e-08,  1.21999e-07,  5.58653e-09,  3.93003e-08,
02:24:56,   8696126,  1.20663e-08,  1.21874e-07,  5.62831e-09,  3.92369e-08,
02:25:02,   8702909,  1.20618e-08,  1.21624e-07,  5.59676e-09,  3.90848e-08,
02:25:09,   8709691,  1.20089e-08,  1.20749e-07,  5.57031e-09,  3.90244e-08,
02:25:16,   8716474,  1.20128e-08,  1.19999e-07,  5.57214e-09,  3.87494e-08,
02:25:23,   8723257,  1.19739e-08,  1.18624e-07,  5.53657e-09,  3.89111e-08,
02:25:30,   8730039,  1.19267e-08,  1.18124e-07,  5.54667e-09,  3.90507e-08,
02:25:36,   8736822,  1.19078e-08,  1.17499e-07,  5.47101e-09,  3.90075e-08,
02:25:43,   8743604,  1.17478e-08,  1.15500e-07,  5.38548e-09,  3.86966e-08,
02:25:50,   8750387,  1.16124e-08,  1.12250e-07,  5.27872e-09,  3.82027e-08,
02:25:57,   8757169,  1.14249e-08,  1.10875e-07,  5.25848e-09,  3.77468e-08,
02:26:03,   8763952,  1.14092e-08,  1.10750e-07,  5.24460e-09,  3.80804e-08,
02:26:10,   8770734,  1.13109e-08,  1.09000e-07,  5.16177e-09,  3.80679e-08,
02:26:17,   8777517,  1.12250e-08,  1.07375e-07,  5.15393e-09,  3.81360e-08,
02:26:24,   8784299,  1.12503e-08,  1.07875e-07,  5.21756e-09,  3.85089e-08,
02:26:31,   8791082,  1.13406e-08,  1.07750e-07,  5.18167e-09,  3.84422e-08,
02:26:37,   8797864,  1.13078e-08,  1.07500e-07,  5.20588e-09,  3.85180e-08,
02:26:44,   8804647,  1.12927e-08,  1.06750e-07,  5.20051e-09,  3.76038e-08,
02:26:51,   8811429,  1.13344e-08,  1.06375e-07,  5.23100e-09,  3.72952e-08,
02:26:58,   8818212,  1.13787e-08,  1.06250e-07,  5.21452e-09,  3.76648e-08,
02:27:04,   8824995,  1.13071e-08,  1.05125e-07,  5.17298e-09,  3.71354e-08,
02:27:11,   8831777,  1.13012e-08,  1.04250e-07,  5.18570e-09,  3.71306e-08,
02:27:18,   8838560,  1.12836e-08,  1.04875e-07,  5.21688e-09,  3.73806e-08,
02:27:25,   8845842,  1.14272e-08,  1.06001e-07,  5.27610e-09,  3.72564e-08,
02:27:33,   8853125,  1.15192e-08,  1.06825e-07,  5.37804e-09,  3.71416e-08,
02:27:40,   8860407,  1.16006e-08,  1.06918e-07,  5.36607e-09,  3.74560e-08,
02:27:47,   8867690,  1.17264e-08,  1.07126e-07,  5.42877e-09,  3.72458e-08,
02:27:54,   8874973,  1.18111e-08,  1.07077e-07,  5.42140e-09,  3.69751e-08,
02:28:02,   8882255,  1.17599e-08,  1.06038e-07,  5.32059e-09,  3.59909e-08,
02:28:09,   8889538,  1.06317e-08,  8.98380e-08,  4.25998e-09,  3.20339e-08,
02:28:16,   8896820,  8.67006e-09,  7.19116e-08,  3.38138e-09,  2.90528e-08,
02:28:24,   8904103,  7.25438e-09,  6.02764e-08,  2.82478e-09,  2.69584e-08,
02:28:31,   8911385,  6.34966e-09,  5.28107e-08,  2.44228e-09,  2.54184e-08,
02:28:38,   8918669,  5.70634e-09,  4.77749e-08,  2.19426e-09,  2.41481e-08,
02:28:45,   8925951,  5.16347e-09,  4.40921e-08,  1.98023e-09,  2.30894e-08,
02:28:53,   8933234,  4.84411e-09,  4.13388e-08,  1.83417e-09,  2.22126e-08,
02:29:00,   8940516,  4.57185e-09,  3.92726e-08,  1.75841e-09,  2.14889e-08,
02:29:07,   8947799,  4.29941e-09,  3.76116e-08,  1.63637e-09,  2.08741e-08,
02:29:15,   8955081,  4.16223e-09,  3.62944e-08,  1.56550e-09,  2.02680e-08,
02:29:22,   8962364,  4.03616e-09,  3.51141e-08,  1.51206e-09,  1.97842e-08,
02:29:29,   8969647,  3.89716e-09,  3.40991e-08,  1.44127e-09,  1.94191e-08,
02:29:36,   8976929,  3.78164e-09,  3.32138e-08,  1.41703e-09,  1.89621e-08,
