Sourcefile	20131107 111108 Tomas CO2+ethylene_faraday.qmp
Exporttime	7.11.2013 14:12:07

Start Time	7.11.2013 11:12:45,713
End Time  	7.11.2013 14:12:07,159

		14			26			32			40			44			18			TP86	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Pressure [mbar]	
7.11.2013 11:38:55	1570,148	6,567669e-012	7.11.2013 11:38:56	1570,688	5,704951e-014	7.11.2013 11:38:56	1571,225	2,869588e-011	7.11.2013 11:38:57	1571,764	2,813360e-012	7.11.2013 11:38:58	1572,301	5,412697e-012	7.11.2013 11:39:00	1575,272	1,511183e-011	7.11.2013 11:39:00	1575,211	1,845776e-006	
7.11.2013 11:38:58	1572,979	6,571008e-012	7.11.2013 11:38:59	1573,517	5,815621e-014	7.11.2013 11:38:59	1574,055	2,870198e-011	7.11.2013 11:39:00	1574,593	2,808390e-012	7.11.2013 11:39:00	1575,131	5,407956e-012	7.11.2013 11:39:03	1578,103	1,506959e-011	7.11.2013 11:39:03	1578,041	1,845776e-006	
7.11.2013 11:39:01	1575,810	6,567075e-012	7.11.2013 11:39:02	1576,348	5,850481e-014	7.11.2013 11:39:02	1576,886	2,868673e-011	7.11.2013 11:39:03	1577,426	2,804061e-012	7.11.2013 11:39:03	1577,962	5,413916e-012	7.11.2013 11:39:06	1580,938	1,492599e-011	7.11.2013 11:39:06	1580,876	1,854446e-006	
7.11.2013 11:39:04	1578,642	6,560498e-012	7.11.2013 11:39:04	1579,179	5,664420e-014	7.11.2013 11:39:05	1579,719	2,867761e-011	7.11.2013 11:39:05	1580,257	2,807583e-012	7.11.2013 11:39:06	1580,797	5,398904e-012	7.11.2013 11:39:09	1583,766	1,509879e-011	7.11.2013 11:39:09	1583,705	1,845776e-006	
7.11.2013 11:39:07	1581,474	6,559561e-012	7.11.2013 11:39:07	1582,014	6,004946e-014	7.11.2013 11:39:08	1582,550	2,864962e-011	7.11.2013 11:39:08	1583,087	2,800317e-012	7.11.2013 11:39:09	1583,626	5,405368e-012	7.11.2013 11:39:12	1586,596	1,505830e-011	7.11.2013 11:39:12	1586,536	1,845776e-006	
7.11.2013 11:39:10	1584,304	6,560974e-012	7.11.2013 11:39:10	1584,843	6,441552e-014	7.11.2013 11:39:11	1585,380	2,864882e-011	7.11.2013 11:39:11	1585,918	2,804368e-012	7.11.2013 11:39:12	1586,456	5,404583e-012	7.11.2013 11:39:15	1589,427	1,483226e-011	7.11.2013 11:39:15	1589,365	1,854446e-006	
7.11.2013 11:39:12	1587,134	6,557601e-012	7.11.2013 11:39:13	1587,672	5,675587e-014	7.11.2013 11:39:13	1588,211	2,862950e-011	7.11.2013 11:39:14	1588,748	2,804274e-012	7.11.2013 11:39:15	1589,287	5,395865e-012	7.11.2013 11:39:17	1592,257	1,467641e-011	7.11.2013 11:39:17	1592,195	1,845776e-006	
7.11.2013 11:39:15	1589,964	6,547872e-012	7.11.2013 11:39:16	1590,502	6,045660e-014	7.11.2013 11:39:16	1591,040	2,857749e-011	7.11.2013 11:39:17	1591,579	2,794064e-012	7.11.2013 11:39:17	1592,116	5,391253e-012	7.11.2013 11:39:20	1595,088	1,488659e-011	7.11.2013 11:39:20	1595,027	1,845776e-006	
7.11.2013 11:39:18	1592,796	6,539549e-012	7.11.2013 11:39:19	1593,335	5,575082e-014	7.11.2013 11:39:19	1593,873	2,857416e-011	7.11.2013 11:39:20	1594,408	2,798592e-012	7.11.2013 11:39:20	1594,948	5,385859e-012	7.11.2013 11:39:23	1597,916	1,458353e-011	7.11.2013 11:39:23	1597,855	1,845776e-006	
7.11.2013 11:39:21	1595,624	6,542323e-012	7.11.2013 11:39:21	1596,164	5,972195e-014	7.11.2013 11:39:22	1596,701	2,857348e-011	7.11.2013 11:39:22	1597,238	2,793417e-012	7.11.2013 11:39:23	1597,777	5,377362e-012	7.11.2013 11:39:26	1600,744	1,483898e-011	7.11.2013 11:39:26	1600,683	1,845776e-006	
7.11.2013 11:39:24	1598,453	6,541353e-012	7.11.2013 11:39:24	1598,992	6,060616e-014	7.11.2013 11:39:25	1599,529	2,853227e-011	7.11.2013 11:39:25	1600,067	2,797337e-012	7.11.2013 11:39:26	1600,603	5,386195e-012	7.11.2013 11:39:29	1603,570	1,465783e-011	7.11.2013 11:39:29	1603,509	1,837149e-006	
7.11.2013 11:39:26	1601,281	6,542696e-012	7.11.2013 11:39:27	1601,819	6,053353e-014	7.11.2013 11:39:28	1602,357	2,852866e-011	7.11.2013 11:39:28	1602,893	2,795239e-012	7.11.2013 11:39:29	1603,430	5,386079e-012	7.11.2013 11:39:32	1606,397	1,474298e-011	7.11.2013 11:39:32	1606,336	1,845776e-006	
7.11.2013 11:39:29	1604,107	6,542818e-012	7.11.2013 11:39:30	1604,646	5,998689e-014	7.11.2013 11:39:30	1605,183	2,850915e-011	7.11.2013 11:39:31	1605,720	2,788071e-012	7.11.2013 11:39:31	1606,256	5,373232e-012	7.11.2013 11:39:34	1609,225	9,911385e-012	7.11.2013 11:39:34	1609,164	1,845776e-006	
7.11.2013 11:39:32	1606,934	6,537014e-012	7.11.2013 11:39:33	1607,471	5,644550e-014	7.11.2013 11:39:33	1608,009	2,848663e-011	7.11.2013 11:39:34	1608,547	2,787084e-012	7.11.2013 11:39:34	1609,085	5,372946e-012	7.11.2013 11:39:37	1612,054	1,439424e-011	7.11.2013 11:39:37	1611,993	1,845776e-006	
7.11.2013 11:39:35	1609,762	6,533025e-012	7.11.2013 11:39:36	1610,301	6,092445e-014	7.11.2013 11:39:36	1610,838	2,845068e-011	7.11.2013 11:39:37	1611,377	2,785883e-012	7.11.2013 11:39:37	1611,914	5,365808e-012	7.11.2013 11:39:40	1614,883	1,453775e-011	7.11.2013 11:39:40	1614,822	1,837149e-006	
7.11.2013 11:39:38	1612,591	6,539421e-012	7.11.2013 11:39:38	1613,129	6,068854e-014	7.11.2013 11:39:39	1613,667	2,846331e-011	7.11.2013 11:39:39	1614,206	2,788475e-012	7.11.2013 11:39:40	1614,742	5,365666e-012	7.11.2013 11:39:43	1617,715	1,415236e-011	7.11.2013 11:39:43	1617,652	1,845776e-006	
7.11.2013 11:39:41	1615,421	6,530671e-012	7.11.2013 11:39:41	1615,960	6,405112e-014	7.11.2013 11:39:42	1616,497	2,843926e-011	7.11.2013 11:39:42	1617,033	2,787941e-012	7.11.2013 11:39:43	1617,573	5,365242e-012	7.11.2013 11:39:46	1620,543	1,466830e-011	7.11.2013 11:39:46	1620,482	1,845776e-006	
7.11.2013 11:39:43	1618,251	6,529969e-012	7.11.2013 11:39:44	1618,790	6,400440e-014	7.11.2013 11:39:45	1619,328	2,842909e-011	7.11.2013 11:39:45	1619,866	2,781748e-012	7.11.2013 11:39:46	1620,403	5,359464e-012	7.11.2013 11:39:49	1623,374	9,893660e-012	7.11.2013 11:39:49	1623,312	1,845776e-006	
7.11.2013 11:39:46	1621,083	6,525482e-012	7.11.2013 11:39:47	1621,621	6,149160e-014	7.11.2013 11:39:47	1622,160	2,836430e-011	7.11.2013 11:39:48	1622,696	2,784288e-012	7.11.2013 11:39:48	1623,234	5,351686e-012	7.11.2013 11:39:51	1626,208	1,463695e-011	7.11.2013 11:39:51	1626,147	1,845776e-006	
7.11.2013 11:39:49	1623,910	6,524274e-012	7.11.2013 11:39:50	1624,452	6,206843e-014	7.11.2013 11:39:50	1624,991	2,834767e-011	7.11.2013 11:39:51	1625,529	2,776774e-012	7.11.2013 11:39:51	1626,068	5,354694e-012	7.11.2013 11:39:54	1629,039	1,453363e-011	7.11.2013 11:39:54	1628,978	1,845776e-006	
7.11.2013 11:39:52	1626,746	6,518020e-012	7.11.2013 11:39:52	1627,284	6,671776e-014	7.11.2013 11:39:53	1627,822	2,833024e-011	7.11.2013 11:39:54	1628,361	2,771421e-012	7.11.2013 11:39:54	1628,898	5,346172e-012	7.11.2013 11:39:57	1631,870	1,458043e-011	7.11.2013 11:39:57	1631,809	1,845776e-006	
7.11.2013 11:39:55	1629,577	6,509623e-012	7.11.2013 11:39:55	1630,116	6,381607e-014	7.11.2013 11:39:56	1630,654	2,832768e-011	7.11.2013 11:39:56	1631,190	2,775459e-012	7.11.2013 11:39:57	1631,729	5,346979e-012	7.11.2013 11:40:00	1634,699	1,434678e-011	7.11.2013 11:40:00	1634,637	1,845776e-006	
7.11.2013 11:39:58	1632,407	6,512557e-012	7.11.2013 11:39:58	1632,947	6,319374e-014	7.11.2013 11:39:59	1633,484	2,830320e-011	7.11.2013 11:39:59	1634,021	2,772689e-012	7.11.2013 11:40:00	1634,558	5,349098e-012	7.11.2013 11:40:03	1637,529	1,444473e-011	7.11.2013 11:40:03	1637,467	1,837149e-006	
7.11.2013 11:40:00	1635,237	6,505314e-012	7.11.2013 11:40:01	1635,775	6,325696e-014	7.11.2013 11:40:02	1636,311	2,832214e-011	7.11.2013 11:40:02	1636,849	2,773990e-012	7.11.2013 11:40:03	1637,389	5,341490e-012	7.11.2013 11:40:06	1640,356	1,455436e-011	7.11.2013 11:40:06	1640,295	1,837149e-006	
7.11.2013 11:40:03	1638,065	6,515597e-012	7.11.2013 11:40:04	1638,604	6,510282e-014	7.11.2013 11:40:04	1639,140	2,827283e-011	7.11.2013 11:40:05	1639,677	2,765847e-012	7.11.2013 11:40:05	1640,216	5,337537e-012	7.11.2013 11:40:08	1643,189	9,880250e-012	7.11.2013 11:40:08	1643,126	1,837149e-006	
7.11.2013 11:40:06	1640,894	6,510454e-012	7.11.2013 11:40:07	1641,433	6,099100e-014	7.11.2013 11:40:07	1641,970	2,828776e-011	7.11.2013 11:40:08	1642,510	2,765507e-012	7.11.2013 11:40:08	1643,047	5,334474e-012	7.11.2013 11:40:11	1646,018	1,555403e-011	7.11.2013 11:40:11	1645,956	1,854446e-006	
7.11.2013 11:40:09	1643,728	6,504237e-012	7.11.2013 11:40:09	1644,265	6,583358e-014	7.11.2013 11:40:10	1644,802	3,209538e-011	7.11.2013 11:40:11	1645,339	2,774680e-012	7.11.2013 11:40:11	1645,877	5,338959e-012	7.11.2013 11:40:14	1648,848	9,918119e-012	7.11.2013 11:40:14	1648,786	1,845776e-006	
7.11.2013 11:40:12	1646,555	6,511226e-012	7.11.2013 11:40:12	1647,095	6,089154e-014	7.11.2013 11:40:13	1647,632	2,825227e-011	7.11.2013 11:40:13	1648,171	2,761000e-012	7.11.2013 11:40:14	1648,707	5,326384e-012	7.11.2013 11:40:17	1651,679	1,429924e-011	7.11.2013 11:40:17	1651,617	1,845776e-006	
7.11.2013 11:40:15	1649,387	6,502125e-012	7.11.2013 11:40:15	1649,924	6,072151e-014	7.11.2013 11:40:16	1650,463	2,821920e-011	7.11.2013 11:40:16	1651,000	2,765174e-012	7.11.2013 11:40:17	1651,538	5,323362e-012	7.11.2013 11:40:20	1654,505	1,435708e-011	7.11.2013 11:40:20	1654,443	1,845776e-006	
7.11.2013 11:40:17	1652,216	6,498765e-012	7.11.2013 11:40:18	1652,755	6,309880e-014	7.11.2013 11:40:19	1653,290	2,818804e-011	7.11.2013 11:40:19	1653,829	2,760948e-012	7.11.2013 11:40:20	1654,365	5,320631e-012	7.11.2013 11:40:23	1657,335	9,833323e-012	7.11.2013 11:40:22	1657,272	1,837149e-006	
7.11.2013 11:40:20	1655,043	6,491781e-012	7.11.2013 11:40:21	1655,581	6,343544e-014	7.11.2013 11:40:21	1656,118	2,815522e-011	7.11.2013 11:40:22	1656,656	2,755344e-012	7.11.2013 11:40:22	1657,193	5,315798e-012	7.11.2013 11:40:25	1660,166	9,781054e-012	7.11.2013 11:40:25	1660,104	1,845776e-006	
7.11.2013 11:40:23	1657,872	6,492704e-012	7.11.2013 11:40:24	1658,412	6,366987e-014	7.11.2013 11:40:24	1658,950	2,814500e-011	7.11.2013 11:40:25	1659,487	2,758010e-012	7.11.2013 11:40:25	1660,025	5,310727e-012	7.11.2013 11:40:28	1662,996	1,421206e-011	7.11.2013 11:40:28	1662,934	1,837149e-006	
7.11.2013 11:40:26	1660,704	6,492934e-012	7.11.2013 11:40:26	1661,243	5,744813e-014	7.11.2013 11:40:27	1661,781	2,811921e-011	7.11.2013 11:40:28	1662,319	2,756975e-012	7.11.2013 11:40:28	1662,855	5,312179e-012	7.11.2013 11:40:31	1665,830	9,776486e-012	7.11.2013 11:40:31	1665,767	1,845776e-006	
7.11.2013 11:40:29	1663,535	6,488106e-012	7.11.2013 11:40:29	1664,073	6,298893e-014	7.11.2013 11:40:30	1664,611	2,808949e-011	7.11.2013 11:40:30	1665,149	2,753553e-012	7.11.2013 11:40:31	1665,688	5,314570e-012	7.11.2013 11:40:34	1668,659	9,783597e-012	7.11.2013 11:40:34	1668,597	1,837149e-006	
7.11.2013 11:40:32	1666,367	6,492072e-012	7.11.2013 11:40:32	1666,905	6,653339e-014	7.11.2013 11:40:33	1667,442	2,810786e-011	7.11.2013 11:40:33	1667,981	2,754288e-012	7.11.2013 11:40:34	1668,518	5,310332e-012	7.11.2013 11:40:37	1671,490	1,392358e-011	7.11.2013 11:40:37	1671,430	1,837149e-006	
7.11.2013 11:40:34	1669,198	6,487027e-012	7.11.2013 11:40:35	1669,735	6,278205e-014	7.11.2013 11:40:35	1670,274	2,811199e-011	7.11.2013 11:40:36	1670,812	2,757927e-012	7.11.2013 11:40:37	1671,350	5,306690e-012	7.11.2013 11:40:40	1674,322	9,803603e-012	7.11.2013 11:40:39	1674,260	1,837149e-006	
7.11.2013 11:40:37	1672,027	6,485458e-012	7.11.2013 11:40:38	1672,566	6,070535e-014	7.11.2013 11:40:38	1673,102	2,807649e-011	7.11.2013 11:40:39	1673,640	2,749991e-012	7.11.2013 11:40:39	1674,181	5,300331e-012	7.11.2013 11:40:42	1677,150	1,415484e-011	7.11.2013 11:40:42	1677,088	1,837149e-006	
7.11.2013 11:40:40	1674,859	6,480395e-012	7.11.2013 11:40:41	1675,398	6,292086e-014	7.11.2013 11:40:41	1675,935	2,805429e-011	7.11.2013 11:40:42	1676,473	2,747775e-012	7.11.2013 11:40:42	1677,009	5,301728e-012	7.11.2013 11:40:45	1679,979	9,793646e-012	7.11.2013 11:40:45	1679,917	1,837149e-006	
7.11.2013 11:40:43	1677,688	6,477533e-012	7.11.2013 11:40:43	1678,226	6,293003e-014	7.11.2013 11:40:44	1678,764	2,802921e-011	7.11.2013 11:40:45	1679,301	2,751816e-012	7.11.2013 11:40:45	1679,838	5,287894e-012	7.11.2013 11:40:48	1682,806	1,415548e-011	7.11.2013 11:40:48	1682,744	1,837149e-006	
7.11.2013 11:40:46	1680,516	6,475078e-012	7.11.2013 11:40:46	1681,054	6,771486e-014	7.11.2013 11:40:47	1681,591	2,801353e-011	7.11.2013 11:40:47	1682,129	2,756803e-012	7.11.2013 11:40:48	1682,666	5,288954e-012	7.11.2013 11:40:51	1685,638	9,772861e-012	7.11.2013 11:40:51	1685,576	1,837149e-006	
7.11.2013 11:40:49	1683,345	6,477175e-012	7.11.2013 11:40:49	1683,884	6,360944e-014	7.11.2013 11:40:50	1684,423	2,799242e-011	7.11.2013 11:40:50	1684,960	2,747981e-012	7.11.2013 11:40:51	1685,498	5,285430e-012	7.11.2013 11:40:54	1688,468	1,400879e-011	7.11.2013 11:40:54	1688,407	1,837149e-006	
7.11.2013 11:40:51	1686,175	6,471226e-012	7.11.2013 11:40:52	1686,714	6,400503e-014	7.11.2013 11:40:52	1687,252	2,798425e-011	7.11.2013 11:40:53	1687,791	2,741817e-012	7.11.2013 11:40:54	1688,328	5,289822e-012	7.11.2013 11:40:57	1691,295	1,367580e-011	7.11.2013 11:40:56	1691,233	1,837149e-006	
7.11.2013 11:40:54	1689,006	6,469061e-012	7.11.2013 11:40:55	1689,544	6,345565e-014	7.11.2013 11:40:55	1690,080	2,797564e-011	7.11.2013 11:40:56	1690,618	2,738432e-012	7.11.2013 11:40:56	1691,155	5,284135e-012	7.11.2013 11:40:59	1694,124	9,758051e-012	7.11.2013 11:40:59	1694,062	1,837149e-006	
7.11.2013 11:40:57	1691,833	6,463493e-012	7.11.2013 11:40:58	1692,371	6,940516e-014	7.11.2013 11:40:58	1692,908	2,792308e-011	7.11.2013 11:40:59	1693,446	2,742956e-012	7.11.2013 11:40:59	1693,983	5,276543e-012	7.11.2013 11:41:02	1696,954	9,746096e-012	7.11.2013 11:41:02	1696,892	1,837149e-006	
7.11.2013 11:41:00	1694,660	6,465669e-012	7.11.2013 11:41:00	1695,199	6,875417e-014	7.11.2013 11:41:01	1695,736	2,792019e-011	7.11.2013 11:41:01	1696,275	2,735395e-012	7.11.2013 11:41:02	1696,812	5,269197e-012	7.11.2013 11:41:05	1699,783	9,718775e-012	7.11.2013 11:41:05	1699,721	1,837149e-006	
7.11.2013 11:41:03	1697,492	6,463306e-012	7.11.2013 11:41:03	1698,032	6,814674e-014	7.11.2013 11:41:04	1698,570	2,787083e-011	7.11.2013 11:41:04	1699,105	2,736592e-012	7.11.2013 11:41:05	1699,642	5,272018e-012	7.11.2013 11:41:08	1702,607	1,403506e-011	7.11.2013 11:41:08	1702,547	1,837149e-006	
7.11.2013 11:41:06	1700,321	6,456310e-012	7.11.2013 11:41:06	1700,860	6,513097e-014	7.11.2013 11:41:07	1701,397	2,788054e-011	7.11.2013 11:41:07	1701,933	2,733105e-012	7.11.2013 11:41:08	1702,468	5,266026e-012	7.11.2013 11:41:11	1705,428	9,736102e-012	7.11.2013 11:41:11	1705,366	1,837149e-006	
7.11.2013 11:41:08	1703,143	6,451582e-012	7.11.2013 11:41:09	1703,679	6,304205e-014	7.11.2013 11:41:09	1704,215	2,785347e-011	7.11.2013 11:41:10	1704,750	2,734748e-012	7.11.2013 11:41:10	1705,285	5,271526e-012	7.11.2013 11:41:13	1708,248	1,386717e-011	7.11.2013 11:41:13	1708,187	1,837149e-006	
7.11.2013 11:41:11	1705,963	6,443727e-012	7.11.2013 11:41:12	1706,499	7,196709e-014	7.11.2013 11:41:12	1707,036	2,783250e-011	7.11.2013 11:41:13	1707,571	2,731596e-012	7.11.2013 11:41:13	1708,108	5,262545e-012	7.11.2013 11:41:16	1711,063	9,603504e-012	7.11.2013 11:41:16	1711,001	1,837149e-006	
7.11.2013 11:41:14	1708,783	6,451061e-012	7.11.2013 11:41:15	1709,319	6,592294e-014	7.11.2013 11:41:15	1709,854	2,779871e-011	7.11.2013 11:41:16	1710,387	2,731266e-012	7.11.2013 11:41:16	1710,922	5,261824e-012	7.11.2013 11:41:19	1713,886	9,670741e-012	7.11.2013 11:41:19	1713,824	1,837149e-006	
7.11.2013 11:41:17	1711,599	6,445441e-012	7.11.2013 11:41:17	1712,136	6,379381e-014	7.11.2013 11:41:18	1712,671	2,776947e-011	7.11.2013 11:41:18	1713,207	2,726521e-012	7.11.2013 11:41:19	1713,744	5,258910e-012	7.11.2013 11:41:22	1716,704	9,692560e-012	7.11.2013 11:41:22	1716,642	1,837149e-006	
7.11.2013 11:41:20	1714,421	6,447203e-012	7.11.2013 11:41:20	1714,957	6,788884e-014	7.11.2013 11:41:21	1715,492	2,778250e-011	7.11.2013 11:41:21	1716,026	2,720958e-012	7.11.2013 11:41:22	1716,562	5,254705e-012	7.11.2013 11:41:25	1719,525	9,694817e-012	7.11.2013 11:41:25	1719,463	1,828558e-006	
7.11.2013 11:41:22	1717,240	6,439764e-012	7.11.2013 11:41:23	1717,776	6,967500e-014	7.11.2013 11:41:24	1718,311	2,775677e-011	7.11.2013 11:41:24	1718,847	2,725722e-012	7.11.2013 11:41:25	1719,383	5,247971e-012	7.11.2013 11:41:28	1722,341	1,359040e-011	7.11.2013 11:41:27	1722,279	1,837149e-006	
7.11.2013 11:41:25	1720,060	6,440517e-012	7.11.2013 11:41:26	1720,597	6,689228e-014	7.11.2013 11:41:26	1721,132	2,775311e-011	7.11.2013 11:41:27	1721,667	2,722394e-012	7.11.2013 11:41:27	1722,201	5,248764e-012	7.11.2013 11:41:30	1725,157	9,639729e-012	7.11.2013 11:41:30	1725,094	1,828558e-006	
7.11.2013 11:41:28	1722,875	6,432310e-012	7.11.2013 11:41:29	1723,412	6,452448e-014	7.11.2013 11:41:29	1723,946	2,773746e-011	7.11.2013 11:41:30	1724,481	2,725986e-012	7.11.2013 11:41:30	1725,016	5,244206e-012	7.11.2013 11:41:33	1727,975	1,339748e-011	7.11.2013 11:41:33	1727,913	1,828558e-006	
7.11.2013 11:41:31	1725,692	6,441068e-012	7.11.2013 11:41:31	1726,228	6,640978e-014	7.11.2013 11:41:32	1726,763	2,773752e-011	7.11.2013 11:41:33	1727,298	2,722318e-012	7.11.2013 11:41:33	1727,835	5,240032e-012	7.11.2013 11:41:36	1730,792	9,666515e-012	7.11.2013 11:41:36	1730,731	1,837149e-006	
7.11.2013 11:41:34	1728,510	6,436987e-012	7.11.2013 11:41:34	1729,046	7,356207e-014	7.11.2013 11:41:35	1729,582	2,773181e-011	7.11.2013 11:41:35	1730,117	2,719272e-012	7.11.2013 11:41:36	1730,652	5,237473e-012	7.11.2013 11:41:39	1733,610	9,640305e-012	7.11.2013 11:41:39	1733,548	1,837149e-006	
7.11.2013 11:41:37	1731,327	6,428459e-012	7.11.2013 11:41:37	1731,863	6,590158e-014	7.11.2013 11:41:38	1732,398	2,768062e-011	7.11.2013 11:41:38	1732,933	2,717711e-012	7.11.2013 11:41:39	1733,469	5,229970e-012	7.11.2013 11:41:42	1736,429	1,332791e-011	7.11.2013 11:41:42	1736,367	1,828558e-006	
7.11.2013 11:41:39	1734,146	6,432562e-012	7.11.2013 11:41:40	1734,683	6,617935e-014	7.11.2013 11:41:40	1735,217	2,766884e-011	7.11.2013 11:41:41	1735,753	2,713763e-012	7.11.2013 11:41:42	1736,288	5,235911e-012	7.11.2013 11:41:44	1739,247	1,325229e-011	7.11.2013 11:41:44	1739,186	1,828558e-006	
7.11.2013 11:41:42	1736,964	6,424898e-012	7.11.2013 11:41:43	1737,500	6,890337e-014	7.11.2013 11:41:43	1738,037	2,768154e-011	7.11.2013 11:41:44	1738,572	2,710219e-012	7.11.2013 11:41:44	1739,107	5,238307e-012	7.11.2013 11:41:47	1742,067	9,604114e-012	7.11.2013 11:41:47	1742,006	1,828558e-006	
7.11.2013 11:41:45	1739,783	6,431115e-012	7.11.2013 11:41:46	1740,319	6,684167e-014	7.11.2013 11:41:46	1740,856	2,765632e-011	7.11.2013 11:41:47	1741,390	2,713997e-012	7.11.2013 11:41:47	1741,927	5,226773e-012	7.11.2013 11:41:50	1744,886	1,356168e-011	7.11.2013 11:41:50	1744,824	1,837149e-006	
7.11.2013 11:41:48	1742,602	6,420555e-012	7.11.2013 11:41:48	1743,138	6,513273e-014	7.11.2013 11:41:49	1743,674	2,763570e-011	7.11.2013 11:41:49	1744,209	2,713480e-012	7.11.2013 11:41:50	1744,745	5,226991e-012	7.11.2013 11:41:53	1747,708	9,580552e-012	7.11.2013 11:41:53	1747,646	1,837149e-006	
7.11.2013 11:41:51	1745,421	6,425022e-012	7.11.2013 11:41:51	1745,959	6,837261e-014	7.11.2013 11:41:52	1746,496	2,763404e-011	7.11.2013 11:41:52	1747,031	2,715770e-012	7.11.2013 11:41:53	1747,567	5,223660e-012	7.11.2013 11:41:56	1750,529	9,589898e-012	7.11.2013 11:41:56	1750,467	1,837149e-006	
7.11.2013 11:41:53	1748,243	6,428623e-012	7.11.2013 11:41:54	1748,779	6,904472e-014	7.11.2013 11:41:55	1749,315	2,763149e-011	7.11.2013 11:41:55	1749,851	2,713133e-012	7.11.2013 11:41:56	1750,388	5,216603e-012	7.11.2013 11:41:59	1753,350	9,557927e-012	7.11.2013 11:41:59	1753,288	1,828558e-006	
7.11.2013 11:41:56	1751,065	6,420091e-012	7.11.2013 11:41:57	1751,601	6,594372e-014	7.11.2013 11:41:57	1752,137	2,758800e-011	7.11.2013 11:41:58	1752,672	2,713333e-012	7.11.2013 11:41:58	1753,208	5,217283e-012	7.11.2013 11:42:01	1756,167	9,583584e-012	7.11.2013 11:42:01	1756,105	1,837149e-006	
7.11.2013 11:41:59	1753,885	6,421079e-012	7.11.2013 11:42:00	1754,421	6,952020e-014	7.11.2013 11:42:00	1754,955	2,756910e-011	7.11.2013 11:42:01	1755,491	2,708305e-012	7.11.2013 11:42:01	1756,026	5,212181e-012	7.11.2013 11:42:04	1758,998	1,340584e-011	7.11.2013 11:42:04	1758,937	1,828558e-006	
7.11.2013 11:42:02	1756,705	6,415770e-012	7.11.2013 11:42:02	1757,244	6,637649e-014	7.11.2013 11:42:03	1757,783	2,756050e-011	7.11.2013 11:42:04	1758,320	2,706837e-012	7.11.2013 11:42:04	1758,858	5,217070e-012	7.11.2013 11:42:07	1761,833	9,501412e-012	7.11.2013 11:42:07	1761,771	1,828558e-006	
7.11.2013 11:42:05	1759,538	6,416007e-012	7.11.2013 11:42:05	1760,077	6,708035e-014	7.11.2013 11:42:06	1760,616	2,753968e-011	7.11.2013 11:42:06	1761,153	2,706064e-012	7.11.2013 11:42:07	1761,692	5,207809e-012	7.11.2013 11:42:10	1764,663	1,396432e-011	7.11.2013 11:42:10	1764,602	1,837149e-006	
7.11.2013 11:42:08	1762,369	6,566039e-012	7.11.2013 11:42:08	1762,908	6,672659e-014	7.11.2013 11:42:09	1763,446	2,755726e-011	7.11.2013 11:42:09	1763,985	2,700196e-012	7.11.2013 11:42:10	1764,523	5,208261e-012	7.11.2013 11:42:13	1767,495	9,623089e-012	7.11.2013 11:42:13	1767,434	1,837149e-006	
7.11.2013 11:42:10	1765,201	6,407004e-012	7.11.2013 11:42:11	1765,740	6,966059e-014	7.11.2013 11:42:11	1766,279	2,751317e-011	7.11.2013 11:42:12	1766,816	2,703438e-012	7.11.2013 11:42:13	1767,354	5,201137e-012	7.11.2013 11:42:16	1770,323	1,330226e-011	7.11.2013 11:42:15	1770,263	1,837149e-006	
7.11.2013 11:42:13	1768,033	6,413235e-012	7.11.2013 11:42:14	1768,570	7,277410e-014	7.11.2013 11:42:14	1769,109	2,749765e-011	7.11.2013 11:42:15	1769,646	2,703006e-012	7.11.2013 11:42:15	1770,183	5,196528e-012	7.11.2013 11:42:18	1773,155	9,604362e-012	7.11.2013 11:42:18	1773,092	1,837149e-006	
7.11.2013 11:42:16	1770,860	6,405135e-012	7.11.2013 11:42:17	1771,400	6,583017e-014	7.11.2013 11:42:17	1771,937	2,747295e-011	7.11.2013 11:42:18	1772,476	2,704626e-012	7.11.2013 11:42:18	1773,013	5,198811e-012	7.11.2013 11:42:21	1775,985	1,337239e-011	7.11.2013 11:42:21	1775,924	1,837149e-006	
7.11.2013 11:42:19	1773,694	6,403628e-012	7.11.2013 11:42:19	1774,232	7,246247e-014	7.11.2013 11:42:20	1774,768	2,746644e-011	7.11.2013 11:42:21	1775,305	2,702814e-012	7.11.2013 11:42:21	1775,844	5,197757e-012	7.11.2013 11:42:24	1778,820	9,559388e-012	7.11.2013 11:42:24	1778,758	1,828558e-006	
7.11.2013 11:42:22	1776,523	6,401069e-012	7.11.2013 11:42:22	1777,063	7,258580e-014	7.11.2013 11:42:23	1777,602	2,743792e-011	7.11.2013 11:42:23	1778,140	2,696066e-012	7.11.2013 11:42:24	1778,678	5,193963e-012	7.11.2013 11:42:27	1781,649	9,549826e-012	7.11.2013 11:42:27	1781,588	1,828558e-006	
7.11.2013 11:42:25	1779,359	6,391136e-012	7.11.2013 11:42:25	1779,898	7,078255e-014	7.11.2013 11:42:26	1780,435	2,741737e-011	7.11.2013 11:42:26	1780,972	2,696786e-012	7.11.2013 11:42:27	1781,509	5,191713e-012	7.11.2013 11:42:30	1784,479	9,554007e-012	7.11.2013 11:42:30	1784,416	1,828558e-006	
